Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1991-08-31,355.9,355.9,353.9,,,353.9,350.0,352.0
1991-07-31,363.5,364.3,362.1,,,363.6,4429.0,4697.0
1991-06-30,370.7,373.0,368.7,,,370.0,30902.0,46193.0
1991-05-31,364.6,365.2,363.2,,,364.8,19823.0,44516.0
1991-04-30,359.2,364.0,359.0,,,360.5,2041.0,12744.0
1991-03-31,361.0,362.7,361.0,,,362.5,489.0,9298.0
1991-02-28,372.4,375.8,372.4,,,375.8,381.0,8681.0
1991-01-31,375.0,376.0,375.0,,,375.1,119.0,6568.0
1990-12-31,407.1,407.1,407.1,,,407.1,127.0,5743.0
1990-11-30,394.0,395.2,394.0,,,395.2,38.0,6058.0
1990-10-31,398.5,399.0,396.4,,,396.4,6.0,5980.0
1990-09-30,425.5,425.5,425.5,,,425.5,7.0,4698.0
1990-08-31,406.0,406.0,406.0,,,406.0,0.0,4967.0
1990-07-31,398.0,398.0,395.9,,,395.9,52.0,4311.0
1990-06-30,386.5,386.5,386.5,,,386.5,555.0,3737.0
1990-05-31,397.2,397.4,397.0,,,397.4,502.0,3456.0
1990-04-30,406.7,406.7,406.7,,,406.7,5.0,3336.0
1990-03-31,409.0,409.0,408.5,,,408.5,2.0,3721.0
1990-02-28,452.3,452.3,452.3,,,452.3,0.0,2818.0
1990-01-31,461.6,461.6,461.6,,,461.6,6.0,2817.0
1989-12-31,449.8,449.8,449.8,,,449.8,1140.0,1782.0
1989-11-30,463.4,463.4,463.4,,,463.4,0.0,938.0
1989-10-31,421.4,421.4,421.4,,,421.4,16.0,80.0
1989-09-30,416.3,416.3,416.3,,,416.3,0.0,0.0
