Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1987-04-30,453.0,453.2,446.0,,,452.2,156.0,100.0
1987-03-31,421.0,422.5,417.5,,,418.0,3021.0,6239.0
1987-02-28,408.0,409.2,406.3,,,407.4,21823.0,47708.0
1987-01-31,402.0,409.5,400.0,,,408.9,47714.0,50415.0
1986-12-31,396.7,411.5,396.7,,,410.6,8520.0,20744.0
1986-11-30,398.5,399.0,395.8,,,398.0,1035.0,14983.0
1986-10-31,408.0,413.5,406.0,,,411.8,593.0,10542.0
1986-09-30,434.8,438.0,434.3,,,436.9,482.0,9259.0
1986-08-31,402.5,402.5,395.0,,,399.4,183.0,7691.0
1986-07-31,374.0,377.0,373.0,,,376.3,41.0,7662.0
1986-06-30,360.8,360.8,360.8,,,360.8,50.0,8275.0
1986-05-31,361.4,361.4,361.4,,,361.4,0.0,8185.0
1986-04-30,364.7,364.7,364.7,,,364.7,1.0,8487.0
1986-03-31,358.8,358.8,352.4,,,352.4,74.0,8106.0
1986-02-28,362.5,364.7,362.5,,,364.7,222.0,6831.0
1986-01-31,380.8,380.8,378.4,,,378.4,11.0,6081.0
1985-12-31,360.0,360.0,359.9,,,359.9,105.0,4757.0
1985-11-30,358.1,358.1,358.1,,,358.1,0.0,2792.0
1985-10-31,362.5,362.5,362.5,,,362.5,201.0,2847.0
1985-09-30,365.4,365.4,365.4,,,365.4,0.0,1161.0
1985-08-31,379.0,379.7,379.0,,,379.7,2.0,27.0
1985-07-31,376.3,376.3,376.3,,,376.3,0.0,7.0
1985-06-30,363.0,363.0,363.0,,,363.0,2.0,9.0
1985-05-31,368.2,368.2,368.2,,,368.2,0.0,0.0
