Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2007-10-31,793.8,793.8,787.3,,,789.1,45.0,27.0
2007-09-30,733.7,745.7,733.7,,,742.8,2004.0,2125.0
2007-08-31,667.0,677.9,667.0,,,675.8,3598.0,31155.0
2007-07-31,670.6,674.8,668.9,,,673.0,3683.0,38011.0
2007-06-30,655.8,660.7,655.0,,,657.0,687.0,20339.0
2007-05-31,667.4,673.0,667.4,,,672.9,924.0,21090.0
2007-04-30,695.6,697.0,692.0,,,696.2,314.0,32670.0
2007-03-31,680.2,683.8,680.2,,,681.4,328.0,29020.0
2007-02-28,688.9,691.0,686.1,,,691.0,374.0,26608.0
2007-01-31,678.5,678.5,676.7,,,676.7,283.0,22587.0
2006-12-31,659.3,662.5,659.3,,,662.5,72.0,18767.0
2006-11-30,677.5,677.5,677.5,,,677.5,218.0,14738.0
2006-10-31,635.8,635.8,635.8,,,635.8,113.0,12738.0
2006-09-30,632.4,632.4,632.4,,,632.4,800.0,11162.0
2006-08-31,664.3,664.3,664.3,,,664.3,0.0,3641.0
2006-07-31,678.0,678.0,678.0,,,678.0,0.0,3000.0
2006-06-30,659.9,659.9,659.9,,,659.9,50.0,2887.0
2006-05-31,693.9,693.9,693.9,,,693.9,0.0,2011.0
2006-04-30,705.4,705.4,705.4,,,705.4,10.0,1602.0
2006-03-31,630.5,630.5,630.5,,,630.5,0.0,6.0
2006-02-28,608.8,608.8,608.8,,,608.8,0.0,4.0
2006-01-31,620.6,620.6,620.6,,,620.6,0.0,2.0
2005-12-31,563.0,563.0,563.0,,,563.0,0.0,2.0
2005-11-30,541.6,541.6,541.6,,,541.6,0.0,0.0
