Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1996-06-30,384.1,384.1,382.8,,,382.8,214.0,209.0
1996-05-31,390.0,392.0,389.7,,,390.9,6134.0,4326.0
1996-04-30,393.4,394.0,392.5,,,393.5,28233.0,100602.0
1996-03-31,399.8,400.3,396.9,,,398.4,35416.0,100541.0
1996-02-29,404.7,406.4,403.9,,,404.0,1862.0,40194.0
1996-01-31,408.0,410.9,407.8,,,410.5,10100.0,31828.0
1995-12-31,391.7,392.2,391.0,,,392.2,519.0,23392.0
1995-11-30,392.6,393.3,392.0,,,392.6,590.0,20380.0
1995-10-31,391.5,391.7,391.3,,,391.3,285.0,11061.0
1995-09-30,395.2,395.2,393.9,,,393.9,479.0,12555.0
1995-08-31,395.0,396.3,393.7,,,395.3,571.0,11802.0
1995-07-31,397.7,397.7,397.7,,,397.7,223.0,9319.0
1995-06-30,401.9,401.9,401.5,,,401.5,486.0,7430.0
1995-05-31,403.4,403.7,403.4,,,403.7,2.0,6944.0
1995-04-30,409.4,409.4,409.4,,,409.4,0.0,6345.0
1995-03-31,419.0,419.0,416.2,,,416.2,100.0,6209.0
1995-02-28,403.7,403.7,403.7,,,403.7,84.0,6080.0
1995-01-31,406.7,406.7,406.7,,,406.7,0.0,6260.0
1994-12-31,421.3,421.3,421.3,,,421.3,0.0,6613.0
1994-11-30,419.6,419.6,419.6,,,419.6,20.0,5612.0
1994-10-31,422.0,422.0,420.6,,,420.6,142.0,4973.0
1994-09-30,431.6,431.6,431.6,,,431.6,72.0,5917.0
1994-08-31,423.3,423.3,423.3,,,423.3,0.0,3340.0
1994-07-31,423.0,423.0,422.1,,,422.1,3.0,2850.0
1994-06-30,428.9,428.9,428.9,,,428.9,54.0,2350.0
1994-05-31,431.5,431.5,431.5,,,431.5,25.0,1975.0
1994-04-30,420.0,420.0,420.0,,,420.0,30.0,1386.0
1994-03-31,434.5,434.5,434.5,,,434.5,0.0,1320.0
1994-02-28,418.5,418.5,418.5,,,418.5,114.0,894.0
1994-01-31,414.2,414.2,414.2,,,414.2,0.0,823.0
1993-12-31,424.6,424.6,424.6,,,424.6,0.0,828.0
1993-11-30,403.3,403.3,403.3,,,403.3,0.0,829.0
1993-10-31,399.9,399.9,399.9,,,399.9,1.0,769.0
1993-09-30,387.1,387.1,387.1,,,387.1,0.0,770.0
1993-08-31,406.6,406.6,406.6,,,406.6,0.0,694.0
1993-07-31,444.5,447.6,444.5,,,447.6,6.0,694.0
1993-06-30,417.1,417.1,417.1,,,417.1,160.0,718.0
1993-05-31,417.3,417.3,417.3,,,417.3,51.0,503.0
1993-04-30,392.6,392.6,392.6,,,392.6,0.0,468.0
1993-03-31,376.3,376.3,376.3,,,376.3,0.0,487.0
1993-02-28,366.6,366.6,366.6,,,366.6,80.0,110.0
1993-01-31,377.6,377.6,377.6,,,377.6,0.0,30.0
1992-12-31,384.3,384.3,384.3,,,384.3,0.0,30.0
1992-11-30,389.7,389.7,389.7,,,389.7,0.0,30.0
1992-10-31,393.5,393.5,393.5,,,393.5,0.0,30.0
1992-09-30,401.2,401.2,401.2,,,401.2,0.0,30.0
1992-08-31,403.9,403.9,403.9,,,403.9,0.0,30.0
1992-07-31,424.6,424.6,424.6,,,424.6,0.0,30.0
1992-06-30,412.5,412.5,412.5,,,412.5,0.0,30.0
1992-05-31,408.0,408.0,408.0,,,408.0,0.0,30.0
1992-04-30,412.3,412.3,412.3,,,412.3,0.0,0.0
1992-03-31,423.7,423.7,423.7,,,423.7,0.0,0.0
1992-02-29,431.5,431.5,431.5,,,431.5,0.0,0.0
1992-01-31,436.0,436.0,436.0,,,436.0,0.0,0.0
1991-12-31,434.2,434.2,434.2,,,434.2,0.0,0.0
1991-11-30,457.9,457.9,457.9,,,457.9,0.0,0.0
1991-10-31,451.7,451.7,451.7,,,451.7,0.0,0.0
1991-09-30,452.7,452.7,452.7,,,452.7,0.0,0.0
1991-08-31,451.6,451.6,451.6,,,451.6,0.0,0.0
1991-07-31,478.3,478.3,478.3,,,478.3,0.0,0.0
