Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2009-12-31,1105.0,1105.2,1097.0,,,1097.0,106.0,0.0
2009-11-30,1179.9,1183.7,1163.7,,,1181.1,14549.0,12041.0
2009-10-31,1047.1,1049.2,1035.4,,,1040.4,129455.0,317707.0
2009-09-30,994.0,1010.8,992.7,,,1009.3,142136.0,328674.0
2009-08-31,957.4,962.1,944.3,,,953.5,73127.0,256664.0
2009-07-31,937.1,960.0,933.8,,,955.8,98489.0,247041.0
2009-06-30,940.9,948.0,925.7,,,930.2,5048.0,52918.0
2009-05-31,963.9,984.6,963.9,,,983.1,1254.0,41379.0
2009-04-30,901.9,904.8,884.6,,,895.6,1106.0,26684.0
2009-03-31,923.6,931.5,918.5,,,929.8,1974.0,24161.0
2009-02-28,955.8,970.0,935.1,,,950.4,673.0,18453.0
2009-01-31,913.5,938.2,910.5,,,935.8,586.0,16449.0
2008-12-31,870.0,890.6,864.3,,,890.2,33.0,11771.0
2008-11-30,825.6,830.0,822.1,,,828.3,526.0,14575.0
2008-10-31,741.0,748.0,730.6,,,731.2,1169.0,11611.0
2008-09-30,935.4,935.7,897.0,,,907.1,1734.0,13119.0
2008-08-31,866.4,868.8,860.5,,,860.5,702.0,13224.0
2008-07-31,947.0,955.4,947.0,,,952.9,462.0,14121.0
2008-06-30,976.0,976.5,969.0,,,969.6,255.0,13319.0
2008-05-31,926.2,929.2,926.1,,,929.2,2000.0,12421.0
2008-04-30,915.5,915.5,904.2,,,904.2,398.0,15819.0
2008-03-31,978.0,979.0,953.7,,,953.8,23.0,15187.0
2008-02-29,1012.3,1014.8,1006.0,,,1014.0,60.0,16447.0
2008-01-31,975.0,977.0,969.5,,,970.2,159.0,17070.0
2007-12-31,904.0,904.0,896.2,,,896.2,3.0,15123.0
2007-11-30,855.7,855.7,844.1,,,844.1,1510.0,13037.0
2007-10-31,866.5,866.5,866.5,,,866.5,27.0,7181.0
2007-09-30,828.0,828.0,819.5,,,819.5,24.0,2721.0
2007-08-31,747.9,747.9,747.9,,,747.9,100.0,2691.0
2007-07-31,750.4,750.4,750.4,,,750.4,0.0,2463.0
2007-06-30,736.8,736.8,736.8,,,736.8,0.0,2601.0
2007-05-31,753.0,753.0,753.0,,,753.0,100.0,4835.0
2007-04-30,772.1,772.1,772.1,,,772.1,0.0,3193.0
2007-03-31,754.0,755.8,754.0,,,755.8,51.0,3035.0
2007-02-28,765.8,765.8,765.8,,,765.8,0.0,4986.0
2007-01-31,756.2,756.2,756.2,,,756.2,100.0,4810.0
2006-12-31,738.0,738.0,738.0,,,738.0,0.0,3294.0
2006-11-30,752.4,752.4,752.4,,,752.4,0.0,2321.0
2006-10-31,712.0,712.0,707.5,,,707.5,76.0,2201.0
2006-09-30,703.2,703.2,703.2,,,703.2,0.0,1492.0
2006-08-31,740.2,740.2,740.2,,,740.2,0.0,461.0
2006-07-31,758.8,758.8,758.8,,,758.8,0.0,464.0
2006-06-30,730.0,741.8,730.0,,,741.8,1.0,467.0
2006-05-31,779.1,779.1,779.1,,,779.1,0.0,396.0
2006-04-30,775.0,788.9,775.0,,,788.9,1.0,312.0
2006-03-31,700.7,700.7,700.7,,,700.7,0.0,237.0
2006-02-28,673.0,673.0,673.0,,,673.0,0.0,215.0
2006-01-31,685.3,685.3,685.3,,,685.3,0.0,204.0
2005-12-31,618.9,618.9,618.9,,,618.9,0.0,222.0
2005-11-30,594.4,594.4,594.4,,,594.4,0.0,139.0
2005-10-31,560.3,560.3,560.3,,,560.3,0.0,124.0
2005-09-30,557.8,557.8,557.8,,,557.8,0.0,63.0
2005-08-31,515.4,515.4,515.4,,,515.4,0.0,53.0
2005-07-31,513.7,513.7,513.7,,,513.7,0.0,53.0
2005-06-30,515.0,515.0,515.0,,,515.0,0.0,52.0
2005-05-31,494.0,494.4,494.0,,,494.4,2.0,44.0
2005-04-30,521.9,521.9,521.9,,,521.9,0.0,23.0
2005-03-31,523.9,523.9,523.9,,,523.9,0.0,13.0
2005-02-28,527.0,527.0,527.0,,,527.0,0.0,6.0
2005-01-31,505.3,505.3,505.3,,,505.3,0.0,6.0
2004-12-31,522.2,522.2,522.2,,,522.2,0.0,0.0
