Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2013-12-31,1213.4,1218.5,1212.9,,,1216.1,282.0,0.0
2013-11-30,1237.8,1254.5,1233.7,,,1250.6,9203.0,7731.0
2013-10-31,1341.7,1343.0,1318.7,,,1323.7,151974.0,204103.0
2013-09-30,1343.5,1353.8,1322.0,,,1327.0,119076.0,222466.0
2013-08-31,1407.5,1411.5,1391.8,,,1396.1,130191.0,225709.0
2013-07-31,1326.4,1339.7,1305.3,,,1313.0,218787.0,243624.0
2013-06-30,1203.0,1236.9,1182.6,,,1225.9,18089.0,83995.0
2013-05-31,1417.3,1423.8,1386.9,,,1395.4,2577.0,71294.0
2013-04-30,1478.3,1480.1,1464.4,,,1476.0,2077.0,47675.0
2013-03-31,1610.7,1612.5,1599.7,,,1600.4,1242.0,33599.0
2013-02-28,1602.5,1606.8,1581.9,,,1584.1,1510.0,32902.0
2013-01-31,1685.3,1688.7,1666.6,,,1669.8,1710.0,27190.0
2012-12-31,1666.8,1689.0,1666.8,,,1686.1,397.0,23448.0
2012-11-30,1741.1,1741.1,1720.7,,,1722.9,89.0,19880.0
2012-10-31,1722.3,1733.7,1722.3,,,1731.2,620.0,11670.0
2012-09-30,1792.3,1798.0,1783.4,,,1786.3,3451.0,12009.0
2012-08-31,1671.5,1707.2,1668.0,,,1700.3,698.0,9707.0
2012-07-31,1637.9,1639.3,1626.8,,,1626.8,138.0,9136.0
2012-06-30,1580.5,1621.8,1580.5,,,1621.8,284.0,9173.0
2012-05-31,1582.5,1585.0,1581.9,,,1581.9,328.0,8979.0
2012-04-30,1680.6,1684.8,1680.0,,,1684.8,98.0,8465.0
2012-03-31,1693.7,1693.7,1693.7,,,1693.7,1.0,8042.0
2012-02-29,1804.0,1804.0,1739.7,,,1739.7,345.0,11007.0
2012-01-31,1767.1,1767.1,1767.1,,,1767.1,278.0,11247.0
2011-12-31,1597.0,1605.0,1593.5,,,1596.4,3.0,10642.0
2011-11-30,1783.5,1783.5,1783.5,,,1783.5,8.0,11176.0
2011-10-31,1771.0,1771.0,1750.7,,,1752.3,37.0,9880.0
2011-09-30,1650.3,1650.3,1650.3,,,1650.3,11.0,12445.0
2011-08-31,1858.2,1860.2,1858.2,,,1859.3,20.0,12732.0
2011-07-31,1663.1,1663.1,1661.8,,,1661.8,286.0,12680.0
2011-06-30,1544.3,1544.3,1544.3,,,1544.3,976.0,10601.0
2011-05-31,1587.3,1587.3,1579.0,,,1579.0,27.0,10734.0
2011-04-30,1617.8,1617.8,1609.7,,,1609.7,1502.0,7973.0
2011-03-31,1500.4,1500.4,1500.4,,,1500.4,50.0,9737.0
2011-02-28,1469.1,1469.1,1469.1,,,1469.1,260.0,4712.0
2011-01-31,1392.3,1392.3,1392.3,,,1392.3,2501.0,3352.0
2010-12-31,1488.9,1488.9,1488.9,,,1488.9,0.0,5694.0
2010-11-30,1442.4,1442.4,1442.4,,,1442.4,490.0,4131.0
2010-10-31,1402.4,1402.4,1402.4,,,1402.4,3474.0,5989.0
2010-09-30,1360.5,1360.5,1360.5,,,1360.5,0.0,9938.0
2010-08-31,1299.9,1299.9,1299.8,,,1299.8,118.0,6090.0
2010-07-31,1240.7,1240.7,1240.7,,,1240.7,12.0,5015.0
2010-06-30,1325.7,1325.7,1325.7,,,1325.7,1600.0,6200.0
2010-05-31,1310.0,1310.0,1307.1,,,1307.1,1.0,5532.0
2010-04-30,1277.0,1277.0,1277.0,,,1277.0,553.0,5884.0
2010-03-31,1209.3,1209.3,1209.3,,,1209.3,0.0,4027.0
2010-02-28,1208.0,1208.0,1208.0,,,1208.0,58.0,2577.0
2010-01-31,1183.0,1183.0,1174.0,,,1174.0,3.0,3008.0
2009-12-31,1210.4,1210.4,1210.4,,,1210.4,14.0,3103.0
2009-11-30,1280.4,1280.4,1280.4,,,1280.4,0.0,2449.0
2009-10-31,1143.0,1143.0,1143.0,,,1143.0,35.0,1214.0
2009-09-30,1108.1,1108.1,1108.1,,,1108.1,0.0,839.0
2009-08-31,1053.0,1053.0,1053.0,,,1053.0,0.0,859.0
2009-07-31,1059.2,1059.2,1059.2,,,1059.2,0.0,794.0
2009-06-30,1032.4,1032.4,1032.4,,,1032.4,0.0,59.0
2009-05-31,1085.0,1085.0,1085.0,,,1085.0,0.0,61.0
2009-04-30,975.2,975.2,975.2,,,975.2,0.0,43.0
2009-03-31,998.4,998.4,998.4,,,998.4,0.0,42.0
2009-02-28,1040.8,1040.8,1040.8,,,1040.8,0.0,18.0
2009-01-31,1019.8,1019.8,1019.8,,,1019.8,0.0,18.0
2008-12-31,959.7,959.7,959.7,,,959.7,0.0,0.0
