Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2014-07-31,1310.9,1310.9,1298.3,,5.0,1298.3,50.0,50.0
2014-06-30,1315.3,1328.7,1311.8,,2.8,1321.8,744.0,267.0
2014-05-31,1256.0,1260.1,1242.1,,11.0,1245.8,852.0,703.0
2014-04-30,1296.0,1296.0,1296.0,,0.0,1296.0,0.0,1.0
