Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1989-12-31,409.0,410.0,399.5,,,400.8,351.0,149.0
1989-11-30,406.0,412.9,406.0,,,411.6,5725.0,6054.0
1989-10-31,380.0,380.3,376.8,,,377.6,28101.0,67388.0
1989-09-30,374.1,374.6,370.8,,,372.0,35109.0,72981.0
1989-08-31,365.8,367.4,364.6,,,365.4,21999.0,78115.0
1989-07-31,376.5,378.9,376.1,,,378.7,27435.0,64675.0
1989-06-30,383.5,388.0,382.0,,,385.4,1122.0,38817.0
1989-05-31,377.0,377.5,374.3,,,374.6,2025.0,37918.0
1989-04-30,396.0,397.5,393.5,,,394.8,1707.0,22417.0
1989-03-31,405.0,407.0,405.0,,,407.0,752.0,17157.0
1989-02-28,412.3,413.5,412.3,,,413.1,1203.0,17731.0
1989-01-31,421.5,422.0,415.0,,,417.1,397.0,15285.0
1988-12-31,439.8,440.5,438.0,,,439.0,191.0,14902.0
1988-11-30,455.0,457.8,455.0,,,457.8,143.0,13953.0
1988-10-31,447.5,447.5,446.2,,,446.3,455.0,11105.0
1988-09-30,430.3,431.0,430.0,,,431.0,11.0,8903.0
1988-08-31,472.8,477.0,472.0,,,477.0,106.0,8027.0
1988-07-31,483.1,483.1,483.1,,,483.1,819.0,7318.0
1988-06-30,481.0,482.0,479.0,,,481.0,1539.0,8656.0
1988-05-31,506.5,506.5,505.4,,,505.4,2.0,5580.0
1988-04-30,499.1,499.1,499.1,,,499.1,400.0,4759.0
1988-03-31,507.1,507.1,507.1,,,507.1,5.0,2751.0
1988-02-29,475.1,479.9,472.5,,,479.9,412.0,1759.0
1988-01-31,514.7,514.7,514.7,,,514.7,700.0,700.0
