Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1998-08-31,281.0,281.0,276.7,,,276.7,32.0,26.0
1998-07-31,289.1,289.4,286.0,,,286.3,2551.0,5647.0
1998-06-30,298.4,299.4,297.7,,,298.1,28885.0,75545.0
1998-05-31,294.8,296.7,294.3,,,295.1,27100.0,73186.0
1998-04-30,314.0,314.9,309.5,,,310.2,1306.0,9962.0
1998-03-31,305.7,307.0,304.5,,,305.4,269.0,7530.0
1998-02-28,304.5,304.5,301.0,,,303.9,484.0,6063.0
1998-01-31,308.9,311.3,306.5,,,308.3,23.0,5407.0
1997-12-31,296.2,296.2,295.6,,,295.6,24.0,5483.0
1997-11-30,304.5,305.6,303.7,,,304.6,11.0,4905.0
1997-10-31,319.0,320.1,319.0,,,319.3,2.0,4510.0
1997-09-30,343.9,343.9,343.9,,,343.9,156.0,4663.0
1997-08-31,335.3,335.3,335.3,,,335.3,0.0,3149.0
1997-07-31,337.3,337.3,337.3,,,337.3,0.0,3111.0
1997-06-30,349.8,349.8,349.8,,,349.8,0.0,746.0
1997-05-31,363.2,363.2,363.2,,,363.2,0.0,762.0
1997-04-30,359.8,359.8,359.8,,,359.8,10.0,695.0
1997-03-31,373.7,373.7,373.7,,,373.7,0.0,668.0
1997-02-28,385.5,385.5,385.5,,,385.5,0.0,45.0
1997-01-31,365.4,365.4,365.4,,,365.4,0.0,45.0
1996-12-31,391.1,391.1,391.1,,,391.1,0.0,45.0
1996-11-30,396.0,396.0,396.0,,,396.0,0.0,45.0
1996-10-31,402.3,402.3,402.3,,,402.3,0.0,15.0
1996-09-30,405.3,405.3,405.3,,,405.3,0.0,0.0
