Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2010-02-28,1106.2,1106.3,1091.9,,,1096.5,178.0,0.0
2010-01-31,1085.0,1090.8,1074.5,,,1083.0,11456.0,6068.0
2009-12-31,1094.1,1107.6,1093.1,,,1096.2,64594.0,315157.0
2009-11-30,1182.0,1185.0,1165.0,,,1182.3,174369.0,364298.0
2009-10-31,1046.7,1049.9,1036.6,,,1041.5,8511.0,49340.0
2009-09-30,995.6,1011.1,994.0,,,1010.5,4652.0,27310.0
2009-08-31,961.8,962.7,950.1,,,954.8,547.0,20039.0
2009-07-31,941.2,958.7,937.0,,,957.1,927.0,17555.0
2009-06-30,945.9,945.9,930.1,,,931.4,218.0,16204.0
2009-05-31,978.8,984.5,978.8,,,984.5,501.0,11963.0
2009-04-30,900.0,903.8,888.0,,,897.1,24.0,4938.0
2009-03-31,926.5,931.5,922.0,,,931.5,11.0,4541.0
2009-02-28,964.1,970.5,940.0,,,952.7,13.0,3462.0
2009-01-31,937.9,937.9,937.9,,,937.9,600.0,3824.0
2008-12-31,876.8,891.9,876.8,,,891.9,7.0,2169.0
2008-11-30,830.6,830.6,830.6,,,830.6,0.0,696.0
2008-10-31,734.0,734.0,734.0,,,734.0,0.0,696.0
2008-09-30,911.7,911.7,911.7,,,911.7,0.0,485.0
2008-08-31,865.3,865.3,865.3,,,865.3,0.0,402.0
2008-07-31,958.8,958.8,958.8,,,958.8,0.0,102.0
2008-06-30,976.0,976.0,976.0,,,976.0,0.0,113.0
2008-05-31,934.8,934.8,934.8,,,934.8,0.0,118.0
2008-04-30,909.0,909.0,909.0,,,909.0,0.0,39.0
2008-03-31,958.1,958.1,958.1,,,958.1,0.0,0.0
