Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2009-04-30,899.7,899.7,890.1,,,892.8,107.0,0.0
2009-03-31,918.0,924.5,911.6,,,922.6,7403.0,7022.0
2009-02-28,947.0,964.0,927.0,,,942.5,148526.0,242886.0
2009-01-31,911.0,931.3,903.1,,,928.4,129072.0,227490.0
2008-12-31,875.8,886.6,858.6,,,885.3,6546.0,35296.0
2008-11-30,816.3,821.9,813.5,,,820.3,292.0,25084.0
2008-10-31,734.0,739.8,721.4,,,721.4,936.0,19212.0
2008-09-30,907.5,907.5,870.0,,,890.4,355.0,18023.0
2008-08-31,843.6,843.6,843.6,,,843.6,160.0,15974.0
2008-07-31,935.1,935.1,932.3,,,932.3,1.0,18846.0
2008-06-30,949.9,952.0,942.7,,,947.5,46.0,13128.0
2008-05-31,908.9,908.9,908.9,,,908.9,70.0,10350.0
2008-04-30,887.6,887.6,885.6,,,885.6,336.0,12552.0
2008-03-31,938.0,938.5,938.0,,,938.5,1.0,5849.0
2008-02-29,994.9,997.4,994.9,,,997.4,511.0,3659.0
2008-01-31,954.0,954.0,951.9,,,951.9,5.0,2800.0
2007-12-31,875.6,875.6,875.6,,,875.6,5.0,4080.0
2007-11-30,824.7,824.7,824.7,,,824.7,0.0,5869.0
2007-10-31,842.8,842.8,842.8,,,842.8,50.0,5304.0
2007-09-30,795.9,795.9,795.9,,,795.9,450.0,2044.0
2007-08-31,725.6,725.6,725.6,,,725.6,345.0,1725.0
2007-07-31,726.3,726.3,726.3,,,726.3,50.0,1750.0
2007-06-30,711.7,711.7,711.7,,,711.7,0.0,1500.0
2007-05-31,728.4,728.4,728.4,,,728.4,0.0,0.0
