Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2008-08-31,830.3,830.3,825.3,,,828.1,29.0,0.0
2008-07-31,906.9,925.6,906.1,,,913.9,8550.0,6172.0
2008-06-30,930.9,937.7,920.2,,,928.3,112674.0,274641.0
2008-05-31,881.7,892.8,873.0,,,891.5,90628.0,258460.0
2008-04-30,877.4,884.2,868.6,,,869.4,7778.0,47406.0
2008-03-31,937.9,949.2,922.8,,,925.5,1252.0,33000.0
2008-02-29,984.5,985.5,976.6,,,984.0,3464.0,31306.0
2008-01-31,939.7,940.7,933.0,,,936.5,2729.0,30408.0
2007-12-31,863.3,863.3,855.9,,,855.9,1407.0,32110.0
2007-11-30,820.1,822.6,804.3,,,805.7,1841.0,23331.0
2007-10-31,806.5,825.2,806.5,,,819.6,472.0,20695.0
2007-09-30,773.5,773.5,773.5,,,773.5,200.0,16814.0
2007-08-31,704.3,704.3,704.3,,,704.3,205.0,8200.0
2007-07-31,702.9,702.9,702.9,,,702.9,0.0,2700.0
2007-06-30,687.2,687.2,687.2,,,687.2,0.0,635.0
2007-05-31,703.8,703.8,703.8,,,703.8,310.0,1165.0
2007-04-30,725.9,725.9,725.9,,,725.9,0.0,750.0
2007-03-31,710.5,710.5,710.5,,,710.5,0.0,740.0
2007-02-28,720.2,720.2,720.2,,,720.2,50.0,740.0
2007-01-31,707.4,707.4,707.4,,,707.4,0.0,690.0
2006-12-31,691.7,691.7,691.7,,,691.7,0.0,251.0
2006-11-30,706.3,706.3,706.3,,,706.3,0.0,220.0
2006-10-31,663.1,663.1,663.1,,,663.1,0.0,0.0
2006-09-30,659.3,659.3,659.3,,,659.3,0.0,0.0
