Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2012-04-30,1658.3,1659.6,1658.3,,,1659.6,91.0,0.0
2012-03-31,1660.6,1670.0,1659.0,,,1669.3,9825.0,5991.0
2012-02-29,1786.2,1792.3,1688.4,,,1711.3,343493.0,252192.0
2012-01-31,1734.4,1750.6,1727.0,,,1740.4,157876.0,231072.0
2011-12-31,1549.8,1585.0,1549.8,,,1569.4,5044.0,43898.0
2011-11-30,1721.5,1756.2,1708.1,,,1753.1,5806.0,32834.0
2011-10-31,1749.3,1749.6,1713.1,,,1728.9,325.0,15515.0
2011-09-30,1627.0,1645.2,1612.4,,,1625.6,546.0,10577.0
2011-08-31,1836.3,1845.5,1818.8,,,1834.8,412.0,7507.0
2011-07-31,1620.8,1635.6,1616.3,,,1634.0,110.0,6241.0
2011-06-30,1510.9,1510.9,1507.9,,,1507.9,124.0,6472.0
2011-05-31,1543.0,1545.5,1541.3,,,1542.0,28.0,5349.0
2011-04-30,1558.5,1565.0,1558.5,,,1563.0,39.0,5175.0
2011-03-31,1435.5,1448.2,1435.1,,,1448.2,33.0,5009.0
2011-02-28,1419.2,1419.2,1419.2,,,1419.2,1.0,5326.0
2011-01-31,1345.3,1345.3,1345.3,,,1345.3,0.0,5253.0
2010-12-31,1437.3,1437.3,1437.3,,,1437.3,100.0,5413.0
2010-11-30,1403.0,1403.0,1403.0,,,1403.0,0.0,5948.0
2010-10-31,1359.6,1371.6,1359.6,,,1371.6,45.0,5843.0
2010-09-30,1324.0,1324.0,1324.0,,,1324.0,45.0,6330.0
2010-08-31,1263.4,1263.4,1263.4,,,1263.4,0.0,6156.0
2010-07-31,1197.7,1197.7,1197.7,,,1197.7,25.0,5736.0
2010-06-30,1269.9,1269.9,1269.9,,,1269.9,0.0,4988.0
2010-05-31,1244.1,1244.1,1244.1,,,1244.1,0.0,0.0
