Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2011-02-28,1415.1,1415.3,1408.3,,,1415.3,67.0,0.0
2011-01-31,1339.0,1345.9,1323.3,,,1333.8,13657.0,4887.0
2010-12-31,1405.0,1422.0,1404.6,,,1421.4,44808.0,345930.0
2010-11-30,1368.5,1391.1,1364.0,,,1386.1,169676.0,365715.0
2010-10-31,1344.8,1361.4,1338.6,,,1359.6,7065.0,54288.0
2010-09-30,1311.1,1318.1,1299.6,,,1311.4,1690.0,32592.0
2010-08-31,1239.5,1253.2,1236.7,,,1251.8,255.0,20264.0
2010-07-31,1170.2,1185.9,1170.2,,,1185.4,124.0,18991.0
2010-06-30,1249.5,1252.3,1249.0,,,1252.0,425.0,23195.0
2010-05-31,1219.5,1223.0,1211.0,,,1221.3,398.0,19138.0
2010-04-30,1179.1,1186.8,1178.8,,,1186.5,91.0,17806.0
2010-03-31,1114.3,1122.6,1114.1,,,1119.9,181.0,16217.0
2010-02-28,1124.5,1124.5,1124.5,,,1124.5,25.0,8226.0
2010-01-31,1089.0,1089.0,1084.6,,,1088.9,1036.0,7383.0
2009-12-31,1106.8,1106.8,1106.8,,,1106.8,957.0,5199.0
2009-11-30,1191.2,1191.2,1191.2,,,1191.2,5.0,2828.0
2009-10-31,1055.0,1055.0,1051.4,,,1051.4,2.0,2473.0
2009-09-30,1021.1,1021.1,1021.1,,,1021.1,0.0,1019.0
2009-08-31,965.6,965.6,965.6,,,965.6,0.0,1012.0
2009-07-31,968.9,968.9,968.9,,,968.9,0.0,1012.0
2009-06-30,943.4,943.4,943.4,,,943.4,0.0,12.0
2009-05-31,995.9,995.9,995.9,,,995.9,0.0,12.0
2009-04-30,908.5,908.5,908.5,,,908.5,0.0,12.0
2009-03-31,942.2,942.2,942.2,,,942.2,0.0,0.0
