Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1994-05-31,383.8,383.8,383.8,,,383.8,0.0,70.0
1994-04-30,376.6,376.6,376.6,,,376.6,10.0,5.0
1994-03-31,393.0,393.0,393.0,,,393.0,106.0,0.0
1994-02-28,383.5,383.5,383.5,,,383.5,0.0,0.0
