Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1997-08-31,324.8,325.5,324.8,,,325.5,22.0,22.0
1997-07-31,326.5,327.3,323.4,,,324.1,4371.0,3561.0
1997-06-30,335.8,336.4,334.6,,,335.3,30425.0,100126.0
1997-05-31,348.9,350.4,346.7,,,347.5,31928.0,63591.0
1997-04-30,344.5,345.6,343.1,,,343.7,3995.0,18166.0
1997-03-31,356.2,357.3,353.8,,,356.6,198.0,13199.0
1997-02-28,366.9,369.7,364.8,,,369.7,517.0,10630.0
1997-01-31,352.5,352.6,349.3,,,350.6,1597.0,8508.0
1996-12-31,376.2,376.2,376.2,,,376.2,55.0,5495.0
1996-11-30,381.5,381.5,381.5,,,381.5,0.0,5430.0
1996-10-31,388.7,388.7,387.8,,,387.8,263.0,4394.0
1996-09-30,389.4,389.4,389.4,,,389.4,325.0,4222.0
1996-08-31,402.0,402.0,402.0,,,402.0,0.0,3613.0
1996-07-31,403.9,403.9,403.9,,,403.9,10.0,3358.0
1996-06-30,398.3,398.7,396.7,,,396.7,16.0,1971.0
1996-05-31,411.7,411.7,411.7,,,411.7,100.0,1441.0
1996-04-30,410.4,410.4,410.4,,,410.4,0.0,1005.0
1996-03-31,415.6,415.6,415.6,,,415.6,0.0,1005.0
1996-02-29,419.5,419.5,419.5,,,419.5,0.0,195.0
1996-01-31,420.9,420.9,420.9,,,420.9,0.0,20.0
1995-12-31,407.0,407.0,407.0,,,407.0,0.0,5.0
1995-11-30,409.2,409.2,409.2,,,409.2,0.0,5.0
1995-10-31,410.2,410.2,410.2,,,410.2,0.0,5.0
1995-09-30,414.3,414.3,414.3,,,414.3,0.0,0.0
