Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1988-06-30,444.5,444.5,437.5,,,437.5,274.0,218.0
1988-05-31,453.6,456.2,453.6,,,455.0,4923.0,9408.0
1988-04-30,452.2,453.4,450.8,,,452.6,19814.0,64751.0
1988-03-31,461.5,463.2,457.5,,,457.9,31435.0,67103.0
1988-02-29,431.2,436.5,428.9,,,435.8,3226.0,20896.0
1988-01-31,470.0,471.5,458.3,,,463.2,3047.0,16645.0
1987-12-31,504.0,504.0,500.1,,,500.7,233.0,15305.0
1987-11-30,512.5,515.5,509.0,,,509.3,1108.0,13760.0
1987-10-31,485.0,489.8,485.0,,,489.2,188.0,12570.0
1987-09-30,484.3,484.3,478.0,,,478.5,49.0,10787.0
1987-08-31,481.3,481.3,476.5,,,476.5,51.0,10350.0
1987-07-31,491.9,492.5,491.0,,,492.5,237.0,9470.0
1987-06-30,479.7,479.7,479.7,,,479.7,369.0,7830.0
1987-05-31,487.5,487.5,486.2,,,486.2,35.0,7071.0
1987-04-30,489.0,490.5,489.0,,,489.6,112.0,7179.0
1987-03-31,453.0,453.0,449.8,,,449.8,8.0,7025.0
1987-02-28,435.2,435.2,434.6,,,434.6,154.0,5512.0
1987-01-31,425.5,435.5,425.0,,,435.5,2.0,4103.0
1986-12-31,436.0,436.0,436.0,,,436.0,30.0,2607.0
1986-11-30,422.3,422.3,422.3,,,422.3,4.0,2324.0
1986-10-31,438.4,438.4,438.4,,,438.4,104.0,2421.0
1986-09-30,462.0,466.5,462.0,,,466.5,5.0,2393.0
1986-08-31,423.3,424.5,422.8,,,424.5,151.0,1843.0
1986-07-31,402.6,402.6,402.6,,,402.6,0.0,0.0
