Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2003-01-31,366.3,366.3,366.3,,,366.3,0.0,0.0
2002-12-31,341.0,347.6,341.0,,,347.6,11.0,10.0
2002-11-30,319.3,319.3,317.3,,,317.3,0.0,6.0
2002-10-31,318.8,318.8,318.8,,,318.8,0.0,0.0
