Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2010-08-31,1235.7,1241.9,1234.8,,,1236.0,32.0,0.0
2010-07-31,1168.2,1183.1,1165.8,,,1181.7,5466.0,3860.0
2010-06-30,1241.6,1248.8,1235.1,,,1245.9,110717.0,357448.0
2010-05-31,1213.4,1217.3,1203.8,,,1215.0,96000.0,339796.0
2010-04-30,1170.5,1183.3,1169.8,,,1182.1,4322.0,41429.0
2010-03-31,1105.6,1120.2,1105.3,,,1115.7,655.0,31593.0
2010-02-28,1108.3,1121.2,1108.3,,,1121.1,1523.0,23615.0
2010-01-31,1086.2,1088.4,1077.7,,,1085.6,331.0,22244.0
2009-12-31,1106.5,1106.5,1100.1,,,1100.1,635.0,16249.0
2009-11-30,1182.6,1185.9,1173.2,,,1185.9,267.0,11448.0
2009-10-31,1048.5,1048.5,1043.8,,,1044.9,257.0,7436.0
2009-09-30,1002.3,1014.3,1002.3,,,1014.3,87.0,7554.0
2009-08-31,954.8,958.7,954.8,,,958.7,330.0,7660.0
2009-07-31,961.6,961.6,961.6,,,961.6,156.0,6300.0
2009-06-30,936.0,936.0,936.0,,,936.0,14.0,3677.0
2009-05-31,989.2,989.2,989.2,,,989.2,0.0,537.0
2009-04-30,902.0,902.0,902.0,,,902.0,0.0,476.0
2009-03-31,936.6,936.6,936.6,,,936.6,0.0,476.0
2009-02-28,959.6,959.6,959.6,,,959.6,0.0,375.0
2009-01-31,944.5,944.5,944.5,,,944.5,0.0,375.0
2008-12-31,867.9,897.1,867.9,,,897.1,2.0,100.0
2008-11-30,837.9,837.9,837.9,,,837.9,0.0,101.0
2008-10-31,742.4,742.4,742.4,,,742.4,0.0,100.0
2008-09-30,926.4,926.4,926.4,,,926.4,0.0,0.0
