Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2009-08-31,944.2,949.4,942.9,,,945.5,69.0,0.0
2009-07-31,934.4,958.1,932.0,,,953.7,10747.0,6344.0
2009-06-30,938.1,945.4,922.7,,,927.4,102293.0,227294.0
2009-05-31,960.8,982.0,960.4,,,980.3,102467.0,251102.0
2009-04-30,900.3,902.1,882.0,,,892.8,5623.0,23569.0
2009-03-31,919.7,928.4,916.7,,,926.7,4697.0,22662.0
2009-02-28,949.0,965.6,932.0,,,946.5,382.0,11347.0
2009-01-31,909.5,932.1,908.7,,,932.1,116.0,13039.0
2008-12-31,887.4,887.4,887.4,,,887.4,5.0,10985.0
2008-11-30,823.9,823.9,823.9,,,823.9,16.0,11850.0
2008-10-31,725.8,725.8,725.8,,,725.8,360.0,12113.0
2008-09-30,899.0,899.0,899.0,,,899.0,153.0,15397.0
2008-08-31,852.4,852.4,851.8,,,851.8,536.0,12397.0
2008-07-31,942.2,942.2,942.2,,,942.2,0.0,13714.0
2008-06-30,958.0,958.0,958.0,,,958.0,10.0,6010.0
2008-05-31,918.3,918.8,918.3,,,918.8,1.0,3010.0
2008-04-30,894.7,894.7,894.7,,,894.7,216.0,453.0
2008-03-31,945.9,945.9,945.9,,,945.9,0.0,224.0
2008-02-29,1005.9,1005.9,1005.5,,,1005.5,2.0,182.0
2008-01-31,960.0,960.8,960.0,,,960.8,5.0,18.0
2007-12-31,885.7,885.7,885.7,,,885.7,0.0,9.0
2007-11-30,834.4,834.4,834.4,,,834.4,0.0,9.0
2007-10-31,854.5,854.5,854.5,,,854.5,0.0,1.0
2007-09-30,807.7,807.7,807.7,,,807.7,0.0,0.0
