Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1994-04-30,372.8,375.8,372.8,,,375.6,40.0,0.0
1994-03-31,388.1,394.0,387.8,,,391.8,3938.0,4631.0
1994-02-28,381.9,383.5,381.5,,,382.5,18707.0,72597.0
1994-01-31,380.3,384.0,377.5,,,383.6,33493.0,62710.0
1993-12-31,395.3,395.9,393.2,,,393.8,966.0,14899.0
1993-11-30,374.2,375.2,373.2,,,373.7,658.0,11581.0
1993-10-31,374.5,375.0,372.8,,,373.1,126.0,8456.0
1993-09-30,358.5,361.7,358.5,,,360.5,295.0,7984.0
1993-08-31,376.9,379.1,376.7,,,379.1,51.0,5858.0
1993-07-31,411.9,415.5,409.9,,,415.5,193.0,5931.0
1993-06-30,387.5,387.5,386.0,,,386.1,113.0,6253.0
1993-05-31,390.0,390.0,387.0,,,387.0,1210.0,5699.0
1993-04-30,362.3,365.2,362.3,,,364.6,292.0,4813.0
1993-03-31,347.8,347.8,346.8,,,346.9,106.0,4326.0
1993-02-28,337.4,337.4,337.4,,,337.4,0.0,3250.0
1993-01-31,339.9,339.9,339.9,,,339.9,0.0,2699.0
1992-12-31,344.7,344.7,344.7,,,344.7,84.0,1721.0
1992-11-30,348.8,348.8,348.8,,,348.8,0.0,1719.0
1992-10-31,354.3,354.3,354.3,,,354.3,25.0,1500.0
1992-09-30,362.2,362.2,362.2,,,362.2,52.0,690.0
1992-08-31,360.9,360.9,360.9,,,360.9,0.0,370.0
1992-07-31,378.5,378.5,378.5,,,378.5,15.0,320.0
1992-06-30,367.9,367.9,367.9,,,367.9,0.0,200.0
1992-05-31,363.4,363.4,363.4,,,363.4,0.0,0.0
