Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1992-02-29,348.5,349.6,348.5,,,349.6,74.0,27.0
1992-01-31,353.1,359.8,352.6,,,357.0,2864.0,3563.0
1991-12-31,354.5,355.6,353.6,,,355.2,8348.0,52968.0
1991-11-30,369.7,371.2,369.3,,,371.1,10950.0,57432.0
1991-10-31,361.8,362.5,361.6,,,362.1,1055.0,12526.0
1991-09-30,358.6,361.6,358.5,,,360.2,513.0,11006.0
1991-08-31,354.5,356.0,353.5,,,356.0,558.0,9427.0
1991-07-31,374.2,374.5,373.2,,,374.3,299.0,7834.0
1991-06-30,381.5,381.5,380.5,,,380.7,230.0,5940.0
1991-05-31,374.2,374.4,373.6,,,374.4,102.0,5170.0
1991-04-30,371.7,371.7,369.9,,,369.9,222.0,4781.0
1991-03-31,372.0,372.7,372.0,,,372.7,311.0,4390.0
1991-02-28,386.3,386.3,386.3,,,386.3,526.0,4324.0
1991-01-31,387.5,387.5,386.0,,,386.0,36.0,4728.0
1990-12-31,417.0,418.2,417.0,,,418.2,51.0,3321.0
1990-11-30,410.5,410.5,404.5,,,405.1,232.0,2704.0
1990-10-31,408.8,408.8,408.8,,,408.8,0.0,2475.0
1990-09-30,440.3,440.3,440.3,,,440.3,0.0,2590.0
1990-08-31,420.3,420.3,420.3,,,420.3,5.0,2337.0
1990-07-31,410.5,410.5,410.0,,,410.0,61.0,1838.0
1990-06-30,396.0,400.9,396.0,,,400.9,2.0,1406.0
1990-05-31,413.1,413.1,413.1,,,413.1,0.0,1495.0
1990-04-30,422.5,423.1,422.5,,,423.1,2.0,423.0
1990-03-31,424.2,424.2,424.2,,,424.2,0.0,0.0
