Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1987-10-31,478.0,478.0,477.5,,,477.5,250.0,350.0
1987-09-30,459.5,459.5,452.2,,,452.7,2115.0,2353.0
1987-08-31,456.0,459.0,453.2,,,453.2,2203.0,23966.0
1987-07-31,469.2,470.0,466.5,,,469.5,3574.0,30358.0
1987-06-30,455.5,458.0,453.0,,,457.6,419.0,14608.0
1987-05-31,462.3,464.5,460.8,,,461.5,1108.0,14231.0
1987-04-30,465.5,468.0,462.0,,,467.3,2323.0,12325.0
1987-03-31,436.0,436.0,431.5,,,431.7,278.0,12557.0
1987-02-28,420.5,420.5,419.1,,,419.1,165.0,10418.0
1987-01-31,411.5,420.1,411.5,,,420.1,172.0,8320.0
1986-12-31,420.9,420.9,420.9,,,420.9,4.0,9472.0
1986-11-30,407.5,407.5,407.5,,,407.5,24.0,9680.0
1986-10-31,418.5,422.5,418.5,,,422.1,98.0,7726.0
1986-09-30,446.0,448.3,446.0,,,448.3,134.0,5868.0
1986-08-31,411.6,413.5,406.3,,,409.3,523.0,5578.0
1986-07-31,383.7,389.0,382.0,,,386.8,31.0,5703.0
1986-06-30,371.6,371.6,371.6,,,371.6,11.0,5175.0
1986-05-31,372.5,373.4,372.5,,,373.4,2.0,5071.0
1986-04-30,376.0,376.0,376.0,,,376.0,0.0,5151.0
1986-03-31,374.0,374.0,363.8,,,363.8,53.0,5038.0
1986-02-28,377.6,377.6,377.6,,,377.6,0.0,4916.0
1986-01-31,398.0,398.0,392.9,,,392.9,30.0,3649.0
1985-12-31,374.2,374.2,374.2,,,374.2,200.0,1139.0
1985-11-30,374.6,374.6,374.6,,,374.6,0.0,0.0
