Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2006-04-30,635.0,639.5,635.0,,,638.8,82.0,52.0
2006-03-31,584.0,586.0,579.0,,,581.8,2845.0,12941.0
2006-02-28,558.5,564.1,557.9,,,563.9,54200.0,227402.0
2006-01-31,574.6,577.3,570.0,,,575.5,62884.0,243190.0
2005-12-31,520.8,524.5,519.8,,,523.4,3168.0,15800.0
2005-11-30,503.1,505.2,502.0,,,503.0,937.0,8976.0
2005-10-31,481.0,481.0,474.5,,,474.6,32.0,6168.0
2005-09-30,484.0,484.0,479.5,,,479.5,262.0,5961.0
2005-08-31,444.7,444.7,444.4,,,444.4,457.0,4888.0
2005-07-31,440.5,442.4,440.5,,,442.2,123.0,3895.0
2005-06-30,450.0,450.0,448.9,,,448.9,1.0,3219.0
2005-05-31,430.0,430.0,429.9,,,429.9,1.0,2622.0
2005-04-30,451.6,451.6,450.2,,,450.2,27.0,2255.0
2005-03-31,446.1,446.1,445.8,,,445.8,42.0,1797.0
2005-02-28,454.2,454.2,454.2,,,454.2,0.0,1328.0
2005-01-31,439.4,439.4,439.4,,,439.4,0.0,1241.0
2004-12-31,455.8,455.8,455.8,,,455.8,0.0,631.0
2004-11-30,470.4,470.4,470.4,,,470.4,0.0,591.0
2004-10-31,444.9,444.9,444.9,,,444.9,0.0,491.0
2004-09-30,435.6,435.6,435.6,,,435.6,0.0,485.0
2004-08-31,427.3,427.3,427.3,,,427.3,0.0,485.0
2004-07-31,409.8,409.8,409.8,,,409.8,0.0,485.0
2004-06-30,412.1,412.1,412.1,,,412.1,0.0,435.0
2004-05-31,412.8,412.8,412.8,,,412.8,200.0,200.0
