Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2012-02-29,1773.6,1775.6,1768.1,,,1773.6,147.0,0.0
2012-01-31,1731.7,1747.7,1725.0,,,1737.8,7540.0,3458.0
2011-12-31,1547.3,1582.8,1546.2,,,1566.8,94315.0,235889.0
2011-11-30,1722.7,1754.7,1704.3,,,1750.3,187239.0,264239.0
2011-10-31,1745.9,1746.8,1708.5,,,1727.3,4468.0,60758.0
2011-09-30,1622.2,1644.1,1611.2,,,1624.2,2371.0,43478.0
2011-08-31,1839.7,1842.9,1815.9,,,1833.3,1413.0,30889.0
2011-07-31,1621.1,1635.1,1615.2,,,1632.5,245.0,12167.0
2011-06-30,1516.7,1516.7,1505.1,,,1506.4,189.0,9635.0
2011-05-31,1543.6,1544.0,1539.0,,,1540.7,96.0,8557.0
2011-04-30,1540.0,1571.8,1538.1,,,1561.4,63.0,7055.0
2011-03-31,1434.7,1446.1,1434.1,,,1446.1,24.0,7169.0
2011-02-28,1415.6,1417.1,1415.6,,,1417.1,521.0,7098.0
2011-01-31,1350.4,1350.5,1336.5,,,1343.0,78.0,3480.0
2010-12-31,1434.6,1434.6,1434.6,,,1434.6,0.0,6604.0
2010-11-30,1400.3,1400.3,1400.3,,,1400.3,27.0,6048.0
2010-10-31,1369.6,1369.6,1369.6,,,1369.6,800.0,6013.0
2010-09-30,1321.8,1321.8,1321.8,,,1321.8,20.0,6737.0
2010-08-31,1261.1,1261.1,1261.1,,,1261.1,0.0,6671.0
2010-07-31,1195.3,1195.3,1195.3,,,1195.3,0.0,6477.0
2010-06-30,1266.6,1266.6,1266.6,,,1266.6,0.0,3753.0
2010-05-31,1239.8,1239.8,1239.8,,,1239.8,24.0,3960.0
2010-04-30,1205.0,1205.0,1205.0,,,1205.0,0.0,3625.0
2010-03-31,1139.4,1139.4,1139.4,,,1139.4,0.0,0.0
