Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1990-09-30,406.6,406.6,406.6,,,406.6,0.0,17.0
1990-08-31,384.1,384.1,382.3,,,382.3,9.0,12.0
1990-07-31,372.4,372.4,372.4,,,372.4,10.0,15.0
1990-06-30,356.5,362.0,356.5,,,362.0,24.0,3.0
