Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
1998-06-30,293.1,293.7,293.1,,,293.7,16.0,30.0
1998-05-31,292.4,293.9,291.2,,,292.3,5978.0,5135.0
1998-04-30,311.8,312.7,306.5,,,307.9,43184.0,96563.0
1998-03-31,303.4,304.9,302.6,,,303.3,20119.0,79498.0
1998-02-28,300.0,303.2,299.2,,,301.9,2238.0,16692.0
1998-01-31,307.6,309.4,304.0,,,306.5,1064.0,14277.0
1997-12-31,294.0,294.0,291.7,,,293.6,389.0,11727.0
1997-11-30,303.5,303.9,301.5,,,302.5,1040.0,12213.0
1997-10-31,319.5,319.5,317.0,,,317.3,83.0,11228.0
1997-09-30,342.0,342.5,339.5,,,342.0,992.0,9528.0
1997-08-31,334.5,334.6,333.1,,,333.1,3.0,8282.0
1997-07-31,337.7,337.7,335.0,,,335.0,8.0,7675.0
1997-06-30,348.0,348.0,346.7,,,347.2,12.0,8187.0
1997-05-31,360.4,360.4,360.4,,,360.4,75.0,7006.0
1997-04-30,357.0,357.0,357.0,,,357.0,51.0,6356.0
1997-03-31,369.5,370.8,369.5,,,370.8,14.0,6092.0
1997-02-28,382.8,382.8,382.8,,,382.8,292.0,6364.0
1997-01-31,362.9,362.9,362.9,,,362.9,367.0,5757.0
1996-12-31,388.5,388.5,388.5,,,388.5,0.0,5918.0
1996-11-30,393.6,393.6,393.6,,,393.6,0.0,5871.0
1996-10-31,399.8,399.8,399.8,,,399.8,230.0,5372.0
1996-09-30,402.5,402.5,402.5,,,402.5,0.0,5091.0
1996-08-31,416.0,416.0,415.9,,,415.9,8.0,5494.0
1996-07-31,418.0,418.0,418.0,,,418.0,30.0,5495.0
1996-06-30,409.9,409.9,409.9,,,409.9,172.0,5120.0
1996-05-31,426.0,426.0,426.0,,,426.0,0.0,5525.0
1996-04-30,423.0,423.0,423.0,,,423.0,0.0,5549.0
1996-03-31,428.3,428.3,428.3,,,428.3,0.0,5376.0
1996-02-29,430.6,430.6,430.6,,,430.6,0.0,4696.0
1996-01-31,429.0,429.0,429.0,,,429.0,345.0,4650.0
1995-12-31,417.9,417.9,417.9,,,417.9,0.0,4440.0
1995-11-30,421.6,421.6,421.6,,,421.6,0.0,3040.0
1995-10-31,424.5,424.5,424.5,,,424.5,0.0,3040.0
1995-09-30,429.4,429.4,429.4,,,429.4,0.0,3040.0
1995-08-31,433.7,433.7,433.7,,,433.7,0.0,2960.0
1995-07-31,437.4,437.4,437.4,,,437.4,1026.0,2760.0
1995-06-30,440.8,440.8,440.8,,,440.8,0.0,2893.0
1995-05-31,444.0,444.0,444.0,,,444.0,12.0,3054.0
1995-04-30,455.5,455.5,455.5,,,455.5,245.0,3046.0
1995-03-31,464.9,464.9,464.9,,,464.9,444.0,2168.0
1995-02-28,454.0,454.0,454.0,,,454.0,0.0,1946.0
1995-01-31,461.7,461.7,461.7,,,461.7,0.0,1946.0
1994-12-31,479.1,479.1,479.1,,,479.1,0.0,1945.0
1994-11-30,479.6,479.6,479.6,,,479.6,0.0,1638.0
1994-10-31,477.5,477.5,477.5,,,477.5,0.0,1638.0
1994-09-30,486.5,486.5,486.5,,,486.5,0.0,1588.0
1994-08-31,476.6,476.6,476.6,,,476.6,0.0,1553.0
1994-07-31,476.4,476.4,476.4,,,476.4,0.0,1553.0
1994-06-30,485.5,485.5,485.5,,,485.5,0.0,1583.0
1994-05-31,488.9,488.9,488.9,,,488.9,0.0,1200.0
1994-04-30,476.7,476.7,476.7,,,476.7,0.0,0.0
1994-03-31,491.2,491.2,491.2,,,491.2,0.0,0.0
1994-02-28,466.6,466.6,466.6,,,466.6,0.0,0.0
1994-01-31,456.6,456.6,456.6,,,456.6,0.0,0.0
1993-12-31,467.2,467.2,467.2,,,467.2,0.0,0.0
1993-11-30,444.5,444.5,444.5,,,444.5,0.0,0.0
1993-10-31,438.3,438.3,438.3,,,438.3,0.0,0.0
1993-09-30,425.5,425.5,425.5,,,425.5,0.0,0.0
1993-08-31,446.3,446.3,446.3,,,446.3,0.0,0.0
1993-07-31,489.3,489.3,489.3,,,489.3,0.0,0.0
