Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2004-02-29,401.5,401.5,395.0,,,395.8,31.0,24.0
2004-01-31,398.2,402.3,398.2,,,402.2,13533.0,18527.0
2003-12-31,417.9,418.4,414.9,,,416.1,20365.0,193910.0
2003-11-30,393.1,402.0,392.8,,,398.0,54400.0,188960.0
2003-10-31,386.3,390.5,383.6,,,385.6,1870.0,24950.0
2003-09-30,387.0,390.5,386.2,,,386.9,1471.0,20247.0
2003-08-31,377.0,379.0,377.0,,,377.5,676.0,14887.0
2003-07-31,358.8,359.8,356.1,,,356.6,317.0,13680.0
2003-06-30,346.4,348.3,346.3,,,348.1,823.0,10119.0
2003-05-31,369.5,369.5,364.0,,,367.5,112.0,8950.0
2003-04-30,340.0,342.1,340.0,,,342.1,68.0,8151.0
2003-03-31,338.8,339.2,338.8,,,339.2,2.0,7988.0
2003-02-28,353.5,353.5,353.5,,,353.5,0.0,7109.0
2003-01-31,372.2,372.2,372.2,,,372.2,197.0,7698.0
2002-12-31,351.6,351.6,351.6,,,351.6,0.0,1484.0
2002-11-30,321.9,321.9,321.9,,,321.9,480.0,1222.0
2002-10-31,322.6,322.6,322.6,,,322.6,0.0,15.0
2002-09-30,329.7,329.7,329.7,,,329.7,0.0,15.0
2002-08-31,318.6,318.6,318.6,,,318.6,0.0,5.0
2002-07-31,310.8,310.8,310.8,,,310.8,0.0,5.0
2002-06-30,323.8,323.8,323.8,,,323.8,0.0,0.0
2002-05-31,339.0,339.0,339.0,,,339.0,0.0,0.0
2002-04-30,321.3,321.3,321.3,,,321.3,0.0,0.0
2002-03-31,316.1,316.1,316.1,,,316.1,0.0,0.0
