Date,Open,High,Low,Settle,Volume,Open Interest
2013-06-30,98.02,98.03,94.89,95.4,26731.0,17879.0
2013-05-31,93.64,93.85,91.56,91.97,283801.0,297567.0
2013-04-30,94.59,94.83,93.08,93.68,91255.0,183754.0
2013-03-31,97.15,97.98,96.68,97.64,25922.0,126036.0
2013-02-28,93.94,94.15,92.67,93.11,19768.0,123590.0
2013-01-31,99.21,99.25,98.26,98.99,37476.0,96148.0
2012-12-31,92.71,93.76,92.0,93.7,6409.0,51615.0
2012-11-30,90.63,91.73,90.28,91.63,4109.0,41280.0
2012-10-31,89.63,89.98,89.2,89.27,2983.0,40574.0
2012-09-30,94.09,94.09,93.38,94.04,1587.0,28187.0
2012-08-31,96.48,97.83,96.48,97.83,2688.0,28164.0
2012-07-31,0.0,0.0,0.0,90.48,1121.0,25458.0
2012-06-30,85.35,88.5,85.29,88.71,2186.0,26241.0
2012-05-31,0.0,0.0,0.0,88.32,2126.0,18241.0
2012-04-30,0.0,0.0,103.82,104.19,263.0,14642.0
2012-03-31,0.0,0.0,0.0,103.9,143.0,11597.0
2012-02-29,0.0,0.0,0.0,105.11,132.0,9680.0
2012-01-31,0.0,0.0,0.0,98.95,94.0,7478.0
2011-12-31,0.0,0.0,0.0,95.96,183.0,6270.0
2011-11-30,0.0,95.24,0.0,94.97,396.0,4780.0
2011-10-31,0.0,0.0,0.0,90.95,239.0,4239.0
2011-08-31,0.0,90.13,90.13,90.13,35.0,3262.0
2011-07-31,0.0,101.77,101.77,101.77,238.0,3188.0
2011-06-30,100.2,100.85,100.2,100.85,0.0,2388.0
2011-05-31,103.51,103.51,103.39,103.39,0.0,1108.0
2011-04-30,0.0,109.31,109.31,109.31,3.0,1168.0
2011-03-31,0.0,103.35,103.35,103.35,0.0,968.0
2011-02-28,0.0,99.33,99.33,99.33,0.0,768.0
2011-01-31,0.0,99.05,99.05,99.05,0.0,748.0
2010-12-31,0.0,92.82,92.82,92.82,0.0,748.0
2010-11-30,0.0,87.66,87.65,87.65,0.0,603.0
2010-10-31,0.0,87.2,87.2,87.2,100.0,603.0
2010-09-30,0.0,88.25,88.25,88.25,0.0,503.0
2010-08-31,0.0,84.1,84.1,84.1,0.0,503.0
2010-07-31,0.0,85.96,85.96,85.96,0.0,503.0
2010-06-30,82.07,82.16,82.07,82.16,0.0,503.0
2010-05-31,0.0,84.12,84.12,84.12,0.0,503.0
2010-04-30,0.0,94.15,94.15,94.15,0.0,503.0
2010-03-31,0.0,87.16,87.16,87.16,0.0,503.0
2010-02-28,0.0,85.62,85.62,85.62,0.0,503.0
2010-01-31,0.0,83.8,83.8,83.8,0.0,504.0
2009-12-31,0.0,89.35,89.35,89.35,0.0,504.0
2009-11-30,0.0,91.41,91.41,91.41,0.0,505.0
2009-10-31,87.22,87.22,87.22,87.22,0.0,354.0
2009-09-30,0.0,81.1,81.1,81.1,0.0,352.0
2009-08-31,0.0,81.41,81.41,81.41,0.0,352.0
2009-07-31,0.0,83.61,83.61,83.61,0.0,352.0
2009-06-30,0.0,81.75,81.75,81.75,0.0,352.0
2009-05-31,77.51,77.51,77.51,77.51,0.0,349.0
2009-04-30,0.0,70.36,70.36,70.36,2.0,349.0
2009-03-31,0.0,72.25,72.25,72.25,0.0,349.0
2009-02-28,0.0,66.85,66.85,66.85,0.0,349.0
2009-01-31,66.48,66.48,66.48,66.48,0.0,349.0
2008-12-31,0.0,72.59,72.59,72.59,0.0,555.0
2008-11-30,0.0,83.04,83.04,83.04,0.0,555.0
2008-10-31,88.62,88.62,88.62,88.62,500.0,555.0
2008-09-30,0.0,106.08,106.08,106.08,0.0,60.0
2008-08-31,0.0,116.94,116.94,116.94,0.0,60.0
2008-07-31,118.68,118.68,118.68,118.68,0.0,60.0
2008-06-30,136.04,136.04,136.04,136.04,0.0,60.0
2008-05-31,124.8,124.8,124.8,124.8,0.0,60.0
2008-04-30,104.01,104.01,104.01,104.01,0.0,60.0
2008-03-31,93.7,93.7,93.7,93.7,34.0,79.0
2008-02-29,97.45,97.45,97.45,97.45,0.0,90.0
2008-01-31,89.13,89.13,89.13,89.13,0.0,70.0
2007-12-31,85.54,85.54,85.54,85.54,16.0,36.0
2007-11-30,83.66,83.66,83.66,83.66,0.0,0.0
