Date,Open,High,Low,Settle,Volume,Open Interest
2010-03-31,80.93,81.49,78.57,81.25,150682.0,23497.0
2010-02-28,78.33,80.05,77.82,79.66,346025.0,268707.0
2010-01-31,74.02,75.21,72.89,73.35,67277.0,129217.0
2009-12-31,80.76,81.37,80.52,80.63,16332.0,52703.0
2009-11-30,79.84,81.36,78.64,80.74,13951.0,30495.0
2009-10-31,81.97,81.97,79.17,79.26,6165.0,24225.0
2009-09-30,70.03,72.81,69.55,72.79,4032.0,16831.0
2009-08-31,75.2,75.2,73.33,73.71,2521.0,13584.0
2009-07-31,74.3,76.06,74.26,76.06,1657.0,11193.0
2009-06-30,73.53,74.14,73.53,74.14,1660.0,10297.0
2009-05-31,70.41,70.59,70.41,70.59,1744.0,7147.0
2009-04-30,59.88,60.4,59.88,60.38,516.0,5721.0
2009-03-31,59.5,60.59,58.85,60.59,667.0,5724.0
2009-02-28,0.0,54.71,54.71,54.71,127.0,5260.0
2009-01-31,56.84,56.84,56.84,56.84,79.0,3539.0
2008-12-31,0.0,61.62,61.62,61.62,0.0,3467.0
2008-11-30,0.0,68.5,68.5,68.5,0.0,3182.0
2008-10-31,77.0,77.0,77.0,77.0,0.0,2280.0
2008-09-30,0.0,104.41,104.41,104.41,0.0,1931.0
2008-08-31,0.0,117.37,117.37,117.37,0.0,1747.0
2008-07-31,123.21,123.21,123.21,123.21,0.0,1548.0
2008-06-30,138.93,138.93,138.93,138.93,0.0,1457.0
2008-05-31,124.23,124.23,124.23,124.23,0.0,1386.0
2008-04-30,105.08,105.08,105.08,105.08,400.0,1448.0
2008-03-31,94.45,94.45,94.45,94.45,75.0,1452.0
2008-02-29,97.42,97.42,97.42,97.42,0.0,1447.0
2008-01-31,88.12,88.12,88.12,88.12,0.0,1315.0
2007-12-31,85.99,85.99,85.99,85.99,260.0,929.0
2007-11-30,82.87,82.87,82.87,82.87,0.0,1094.0
2007-10-31,81.35,81.35,81.35,81.35,0.0,375.0
2007-09-30,72.46,72.46,72.46,72.46,102.0,375.0
2007-08-31,68.56,68.56,68.56,68.56,0.0,650.0
2007-07-31,71.18,71.18,71.18,71.18,0.0,650.0
2007-06-30,71.96,71.96,71.96,71.96,0.0,0.0
2007-05-31,70.29,70.29,70.29,70.29,0.0,0.0
2007-04-30,68.52,68.52,68.52,68.52,0.0,0.0
2007-03-31,68.78,68.78,68.78,68.78,0.0,0.0
