Date,Open,High,Low,Settle,Volume,Open Interest
2013-07-31,108.34,108.79,106.43,106.91,29379.0,21773.0
2013-06-30,96.81,97.82,96.33,96.56,263271.0,280356.0
2013-05-31,93.78,94.03,91.8,92.21,113737.0,144235.0
2013-04-30,94.63,94.78,93.08,93.67,48239.0,116228.0
2013-03-31,97.02,97.64,96.62,97.57,16300.0,81122.0
2013-02-28,93.62,94.23,92.81,93.23,10824.0,57459.0
2013-01-31,99.07,99.09,98.13,98.94,24701.0,43420.0
2012-12-31,92.41,93.73,92.09,93.76,3481.0,25268.0
2012-11-30,90.61,91.81,90.4,91.73,3030.0,26713.0
2012-10-31,89.64,89.64,89.34,89.39,2089.0,27504.0
2012-09-30,93.42,94.02,93.42,93.91,992.0,22097.0
2012-08-31,97.35,97.59,97.35,97.57,1986.0,18875.0
2012-07-31,90.35,90.6,90.35,90.45,807.0,16244.0
2012-06-30,88.2,88.2,88.2,88.69,1186.0,14153.0
2012-05-31,0.0,0.0,0.0,88.2,689.0,11363.0
2012-04-30,0.0,0.0,103.42,103.77,1030.0,9854.0
2012-03-31,0.0,0.0,0.0,103.5,196.0,7178.0
2012-02-29,0.0,0.0,0.0,104.6,35.0,5871.0
2012-01-31,0.0,0.0,0.0,98.62,66.0,4187.0
2011-12-31,0.0,0.0,0.0,95.64,118.0,3486.0
2011-11-30,0.0,94.8,0.0,94.58,256.0,3110.0
2011-10-31,0.0,0.0,0.0,90.83,423.0,2454.0
2011-08-31,0.0,90.21,90.21,90.21,29.0,2115.0
2011-07-31,0.0,101.82,101.82,101.82,14.0,2317.0
2011-06-30,0.0,100.84,100.84,100.84,200.0,1998.0
2011-05-31,0.0,103.22,103.22,103.22,0.0,1650.0
2011-04-30,0.0,109.03,109.03,109.03,0.0,1134.0
2011-03-31,0.0,103.19,103.19,103.19,0.0,967.0
2011-02-28,0.0,99.29,99.29,99.29,0.0,767.0
2011-01-31,0.0,99.01,99.01,99.01,0.0,747.0
2010-12-31,0.0,92.74,92.74,92.74,0.0,648.0
2010-11-30,0.0,87.67,87.66,87.66,0.0,648.0
2010-10-31,0.0,87.24,87.24,87.24,0.0,648.0
2010-09-30,0.0,88.32,88.32,88.32,0.0,648.0
2010-08-31,0.0,84.21,84.21,84.21,0.0,648.0
2010-07-31,0.0,86.03,86.03,86.03,0.0,648.0
2010-06-30,82.18,82.26,82.18,82.26,0.0,496.0
2010-05-31,0.0,84.22,84.22,84.22,0.0,496.0
2010-04-30,0.0,94.17,94.17,94.17,0.0,496.0
2010-03-31,0.0,87.19,87.19,87.19,0.0,496.0
2010-02-28,0.0,85.69,85.69,85.69,0.0,497.0
2010-01-31,0.0,83.94,83.94,83.94,0.0,497.0
2009-12-31,0.0,89.47,89.47,89.47,0.0,497.0
2009-11-30,0.0,91.56,91.56,91.56,0.0,497.0
2009-10-31,87.36,87.36,87.36,87.36,0.0,347.0
2009-09-30,0.0,81.26,81.26,81.26,0.0,347.0
2009-08-31,0.0,81.56,81.56,81.56,0.0,347.0
2009-07-31,0.0,83.79,83.79,83.79,0.0,347.0
2009-06-30,0.0,81.89,81.89,81.89,0.0,347.0
2009-05-31,77.63,77.63,77.63,77.63,0.0,344.0
2009-04-30,0.0,70.48,70.48,70.48,0.0,344.0
2009-03-31,0.0,72.42,72.42,72.42,0.0,344.0
2009-02-28,0.0,67.06,67.06,67.06,0.0,344.0
2009-01-31,66.62,66.62,66.62,66.62,0.0,344.0
2008-12-31,0.0,72.73,72.73,72.73,0.0,585.0
2008-11-30,0.0,83.21,83.21,83.21,0.0,585.0
2008-10-31,88.76,88.76,88.76,88.76,500.0,585.0
2008-09-30,0.0,106.11,106.11,106.11,0.0,90.0
2008-08-31,0.0,116.94,116.94,116.94,0.0,90.0
2008-07-31,118.62,118.62,118.62,118.62,0.0,90.0
2008-06-30,136.06,136.06,136.06,136.06,0.0,90.0
2008-05-31,124.86,124.86,124.86,124.86,0.0,95.0
2008-04-30,104.03,104.03,104.03,104.03,0.0,60.0
2008-03-31,93.72,93.72,93.72,93.72,34.0,79.0
2008-02-29,97.49,97.49,97.49,97.49,0.0,90.0
2008-01-31,89.18,89.18,89.18,89.18,0.0,70.0
2007-12-31,85.56,85.56,85.56,85.56,16.0,36.0
2007-11-30,83.7,83.7,83.7,83.7,0.0,0.0
