Date,Open,High,Low,Settle,Volume,Open Interest
2007-11-30,93.7,95.73,93.2,95.1,226712.0,35806.0
2007-10-31,89.72,95.28,88.92,94.53,300422.0,416303.0
2007-09-30,82.0,82.35,80.3,80.48,141522.0,231590.0
2007-08-31,72.5,72.6,72.05,72.46,38154.0,189866.0
2007-07-31,75.6,76.05,75.45,76.05,46762.0,187734.0
2007-06-30,71.12,71.44,71.0,71.44,35184.0,173401.0
2007-05-31,67.02,67.6,66.3,67.57,20273.0,151879.0
2007-04-30,70.2,70.6,70.11,70.11,18132.0,134913.0
2007-03-31,69.35,69.9,68.95,69.71,35412.0,146037.0
2007-02-28,65.85,66.9,65.6,66.89,16858.0,147686.0
2007-01-31,61.1,62.65,60.65,62.65,19665.0,143094.0
2006-12-31,66.0,66.9,65.8,66.79,3250.0,135319.0
2006-11-30,69.05,69.4,69.0,69.34,10622.0,133215.0
2006-10-31,66.3,66.8,65.5,66.8,11713.0,114310.0
2006-09-30,68.1,69.2,67.75,69.0,10327.0,118927.0
2006-08-31,74.8,75.43,74.65,75.43,11071.0,125716.0
2006-07-31,77.75,77.99,77.75,77.99,7445.0,110416.0
2006-06-30,75.4,75.5,75.4,75.42,6409.0,94280.0
2006-05-31,72.95,73.37,72.15,73.37,5820.0,91742.0
2006-04-30,74.15,74.4,73.95,74.19,6363.0,78932.0
2006-03-31,69.1,69.4,68.65,69.4,7174.0,66299.0
2006-02-28,67.1,67.66,67.1,67.66,3171.0,58315.0
2006-01-31,69.9,70.0,69.45,69.87,4787.0,59972.0
2005-12-31,62.3,63.59,62.3,63.59,1670.0,49606.0
2005-11-30,58.1,58.93,58.1,58.93,2382.0,54196.0
2005-10-31,59.28,59.28,59.28,59.28,1172.0,52871.0
2005-09-30,63.3,64.0,63.25,64.0,350.0,47323.0
2005-08-31,64.35,65.4,64.35,65.33,7965.0,48122.0
2005-07-31,60.8,61.23,60.7,61.23,1078.0,42296.0
2005-06-30,57.7,57.85,57.05,57.44,3350.0,33459.0
2005-05-31,50.55,50.88,50.5,50.88,540.0,33990.0
2005-04-30,50.5,50.75,50.03,50.03,837.0,32104.0
2005-03-31,51.9,52.07,51.9,52.07,1879.0,31970.0
2005-02-28,43.65,43.9,43.65,43.9,1955.0,24539.0
2005-01-31,40.15,41.74,40.15,41.74,526.0,21089.0
2004-12-31,38.2,38.68,38.2,38.68,351.0,20195.0
2004-11-30,41.05,41.15,40.95,41.12,1427.0,17747.0
2004-10-31,41.69,41.69,41.69,41.69,300.0,19070.0
2004-09-30,36.85,36.9,36.75,36.82,1165.0,14849.0
2004-08-31,34.1,34.58,34.1,34.58,324.0,11100.0
2004-07-31,35.15,35.36,35.15,35.36,1825.0,12800.0
2004-06-30,31.0,31.48,31.0,31.48,900.0,13371.0
2004-05-31,30.5,30.56,30.5,30.56,754.0,15296.0
2004-04-30,28.5,28.63,28.49,28.63,1052.0,13116.0
2004-03-31,28.54,28.71,28.54,28.71,150.0,14212.0
2004-02-29,27.47,27.47,27.47,27.47,0.0,13846.0
2004-01-31,26.65,26.65,26.55,26.55,75.0,9570.0
2003-12-31,26.65,26.65,26.65,26.65,0.0,7029.0
2003-11-30,26.1,26.1,26.1,26.1,150.0,6126.0
2003-10-31,25.89,25.89,25.89,25.89,1700.0,5147.0
2003-09-30,25.52,25.52,25.52,25.52,200.0,4144.0
2003-08-31,24.34,24.34,24.34,24.34,0.0,2370.0
2003-07-31,24.26,24.26,24.26,24.26,225.0,2470.0
2003-06-30,24.05,24.05,24.05,24.05,0.0,2445.0
2003-05-31,23.99,23.99,23.99,23.99,0.0,2424.0
2003-04-30,23.68,23.68,23.68,23.68,50.0,2551.0
2003-03-31,23.97,23.97,23.97,23.97,0.0,2652.0
2003-02-28,23.63,23.63,23.63,23.63,171.0,1877.0
2003-01-31,23.24,23.24,23.24,23.24,0.0,1867.0
2002-12-31,22.6,22.6,22.6,22.6,0.0,1888.0
2002-11-30,22.79,22.79,22.79,22.79,0.0,1825.0
2002-10-31,22.64,22.64,22.64,22.64,51.0,1821.0
2002-09-30,21.65,21.65,21.65,21.65,0.0,1654.0
2002-08-31,22.55,22.55,22.55,22.55,0.0,1553.0
2002-07-31,21.69,21.69,21.69,21.69,0.0,1523.0
2002-06-30,21.5,21.5,21.5,21.5,0.0,1523.0
2002-05-31,21.26,21.26,21.26,21.26,0.0,1323.0
2002-04-30,21.79,21.79,21.79,21.79,0.0,1272.0
2002-03-31,21.85,21.85,21.85,21.85,0.0,972.0
2002-02-28,20.45,20.45,20.45,20.45,5.0,953.0
2002-01-31,20.69,20.69,20.69,20.69,2.0,948.0
2001-12-31,20.36,20.36,20.36,20.36,175.0,846.0
2001-11-30,20.87,20.87,20.87,20.87,0.0,842.0
2001-10-31,19.8,19.8,19.8,19.8,0.0,934.0
2001-09-30,20.75,20.75,20.75,20.75,0.0,812.0
2001-08-31,21.33,21.33,21.33,21.33,0.0,596.0
2001-07-31,20.76,20.76,20.76,20.76,0.0,380.0
2001-06-30,21.5,21.5,21.5,21.5,0.0,380.0
2001-05-31,21.79,21.79,21.79,21.79,0.0,255.0
2001-04-30,21.92,21.92,21.92,21.92,0.0,255.0
2001-03-31,21.57,21.57,21.57,21.57,0.0,255.0
2001-02-28,20.39,20.39,20.39,20.39,0.0,5.0
2001-01-31,20.94,20.94,20.94,20.94,0.0,5.0
2000-12-31,20.72,20.72,20.72,20.72,0.0,0.0
2000-11-30,20.23,20.23,20.23,20.23,0.0,0.0
