Date,Open,High,Low,Settle,Volume,Open Interest
2013-10-31,99.06,99.77,97.5,97.8,30731.0,21255.0
2013-09-30,102.46,102.76,101.05,102.33,242415.0,314427.0
2013-08-31,107.43,108.14,106.2,107.08,66149.0,176031.0
2013-07-31,101.49,103.2,101.07,102.94,42273.0,94129.0
2013-06-30,95.43,96.18,94.83,95.1,20298.0,70441.0
2013-05-31,93.31,93.31,91.4,91.74,19831.0,50137.0
2013-04-30,93.35,93.63,92.03,92.55,9786.0,48831.0
2013-03-31,95.95,96.32,95.66,96.4,3885.0,40910.0
2013-02-28,93.57,93.73,92.53,92.79,5001.0,37136.0
2013-01-31,97.5,98.0,97.0,97.89,4604.0,37857.0
2012-12-31,92.62,93.48,91.87,93.48,1753.0,31470.0
2012-11-30,90.96,91.59,90.54,91.84,1047.0,31071.0
2012-10-31,89.87,89.94,89.43,89.49,1549.0,27499.0
2012-09-30,0.0,0.0,0.0,93.48,1101.0,24393.0
2012-08-31,0.0,0.0,0.0,96.69,2084.0,19635.0
2012-07-31,0.0,0.0,0.0,90.32,549.0,18442.0
2012-06-30,0.0,0.0,0.0,88.5,1668.0,18171.0
2012-05-31,0.0,0.0,0.0,87.94,482.0,20806.0
2012-04-30,0.0,0.0,102.42,102.67,1654.0,18701.0
2012-03-31,0.0,0.0,0.0,102.56,238.0,15505.0
2012-02-29,102.08,102.17,102.08,103.33,1664.0,13253.0
2012-01-31,97.74,99.16,97.33,97.77,625.0,9479.0
2011-12-31,94.65,94.65,94.65,94.93,126.0,5265.0
2011-11-30,0.0,93.69,0.0,93.63,302.0,4595.0
2011-10-31,0.0,0.0,0.0,90.61,21.0,4933.0
2011-08-31,0.0,90.6,90.6,90.6,0.0,4976.0
2011-07-31,0.0,102.15,102.15,102.15,4.0,4018.0
2011-06-30,0.0,101.04,101.04,101.04,100.0,2854.0
2011-05-31,0.0,102.97,102.97,102.97,500.0,2191.0
2011-04-30,0.0,108.52,108.52,108.52,0.0,600.0
2011-03-31,0.0,102.82,102.82,102.82,0.0,544.0
2011-02-28,0.0,99.26,99.26,99.26,0.0,533.0
2011-01-31,0.0,98.93,98.93,98.93,0.0,513.0
2010-12-31,0.0,92.6,92.6,92.6,0.0,513.0
2010-11-30,0.0,87.75,87.74,87.74,0.0,513.0
2010-10-31,0.0,87.39,87.39,87.39,0.0,513.0
2010-09-30,0.0,88.53,88.53,88.53,0.0,513.0
2010-08-31,0.0,84.56,84.56,84.56,0.0,513.0
2010-07-31,0.0,86.27,86.27,86.27,0.0,513.0
2010-06-30,82.54,82.58,82.54,82.58,0.0,508.0
2010-05-31,0.0,84.55,84.55,84.55,0.0,508.0
2010-04-30,0.0,94.26,94.26,94.26,0.0,509.0
2010-03-31,0.0,87.29,87.29,87.29,0.0,509.0
2010-02-28,0.0,85.91,85.91,85.91,0.0,508.0
2010-01-31,0.0,84.4,84.4,84.4,0.0,508.0
2009-12-31,0.0,89.89,89.89,89.89,0.0,508.0
2009-11-30,0.0,92.01,92.01,92.01,0.0,509.0
2009-10-31,87.79,87.79,87.79,87.79,0.0,359.0
2009-09-30,0.0,81.74,81.74,81.74,0.0,359.0
2009-08-31,0.0,82.04,82.04,82.04,0.0,359.0
2009-07-31,0.0,84.33,84.33,84.33,0.0,359.0
2009-06-30,0.0,82.33,82.33,82.33,0.0,359.0
2009-05-31,78.0,78.0,78.0,78.0,0.0,356.0
2009-04-30,0.0,70.84,70.84,70.84,0.0,356.0
2009-03-31,0.0,72.94,72.94,72.94,0.0,356.0
2009-02-28,0.0,67.66,67.66,67.66,0.0,356.0
2009-01-31,67.04,67.04,67.04,67.04,0.0,356.0
2008-12-31,0.0,73.15,73.15,73.15,0.0,602.0
2008-11-30,0.0,83.72,83.72,83.72,0.0,602.0
2008-10-31,89.18,89.18,89.18,89.18,500.0,602.0
2008-09-30,0.0,106.23,106.23,106.23,0.0,107.0
2008-08-31,0.0,116.96,116.96,116.96,0.0,107.0
2008-07-31,118.47,118.47,118.47,118.47,0.0,107.0
2008-06-30,136.15,136.15,136.15,136.15,0.0,107.0
2008-05-31,125.06,125.06,125.06,125.06,0.0,111.0
2008-04-30,104.09,104.09,104.09,104.09,0.0,60.0
2008-03-31,93.79,93.79,93.79,93.79,34.0,79.0
2008-02-29,97.61,97.61,97.61,97.61,0.0,90.0
2008-01-31,89.34,89.34,89.34,89.34,0.0,70.0
2007-12-31,85.62,85.62,85.62,85.62,16.0,36.0
2007-11-30,83.83,83.83,83.83,83.83,0.0,0.0
