Date,Open,High,Low,Settle,Volume,Open Interest
2011-04-30,107.52,108.45,105.5,108.15,138178.0,22132.0
2011-03-31,104.31,106.83,104.12,106.72,256895.0,346588.0
2011-02-28,100.17,101.26,98.32,98.64,98541.0,197900.0
2011-01-31,93.66,96.4,92.84,95.82,171099.0,101469.0
2010-12-31,91.69,93.89,91.06,93.41,22674.0,63986.0
2010-11-30,86.86,87.28,85.11,85.63,9622.0,35221.0
2010-10-31,84.27,84.51,83.37,83.99,4886.0,28601.0
2010-09-30,83.45,84.07,83.27,84.05,7468.0,18865.0
2010-08-31,78.66,79.19,78.57,78.57,3495.0,12569.0
2010-07-31,80.98,82.83,80.98,82.83,870.0,8312.0
2010-06-30,78.35,79.06,78.34,79.06,1565.0,7371.0
2010-05-31,80.35,80.35,80.0,80.15,1117.0,7080.0
2010-04-30,91.9,92.73,91.9,92.73,1385.0,5227.0
2010-03-31,0.0,85.98,85.98,85.98,46.0,4853.0
2010-02-28,0.0,83.07,83.07,83.07,13.0,4036.0
2010-01-31,0.0,79.17,79.17,79.17,268.0,3857.0
2009-12-31,0.0,85.54,85.54,85.54,42.0,3671.0
2009-11-30,0.0,87.04,87.04,87.04,85.0,3009.0
2009-10-31,83.31,83.31,83.31,83.31,86.0,2686.0
2009-09-30,0.0,76.91,76.91,76.91,37.0,1947.0
2009-08-31,0.0,77.5,77.5,77.5,8.0,1689.0
2009-07-31,0.0,79.28,79.28,79.28,50.0,1669.0
2009-06-30,0.0,77.83,77.83,77.83,0.0,1792.0
2009-05-31,73.89,73.89,73.89,73.89,22.0,1798.0
2009-04-30,0.0,66.42,66.42,66.42,0.0,1810.0
2009-03-31,0.0,66.84,66.84,66.84,0.0,1730.0
2009-02-28,0.0,60.21,60.21,60.21,0.0,1643.0
2009-01-31,61.72,61.72,61.72,61.72,0.0,1596.0
2008-12-31,0.0,68.08,68.08,68.08,0.0,1605.0
2008-11-30,0.0,75.87,75.87,75.87,0.0,1551.0
2008-10-31,82.71,82.71,82.71,82.71,600.0,1451.0
2008-09-30,0.0,105.26,105.26,105.26,0.0,392.0
2008-08-31,0.0,117.03,117.03,117.03,0.0,392.0
2008-07-31,121.24,121.24,121.24,121.24,0.0,391.0
2008-06-30,136.88,136.88,136.88,136.88,0.0,392.0
2008-05-31,123.71,123.71,123.71,123.71,0.0,322.0
2008-04-30,104.09,104.09,104.09,104.09,0.0,321.0
2008-03-31,93.78,93.78,93.78,93.78,0.0,21.0
2008-02-29,97.02,97.02,97.02,97.02,0.0,40.0
2008-01-31,88.09,88.09,88.09,88.09,0.0,40.0
2007-12-31,85.42,85.42,85.42,85.42,10.0,30.0
2007-11-30,82.92,82.92,82.92,82.92,0.0,20.0
2007-10-31,80.72,80.72,80.72,80.72,0.0,0.0
2007-09-30,71.49,71.49,71.49,71.49,0.0,0.0
2007-08-31,68.14,68.14,68.14,68.14,0.0,0.0
2007-07-31,70.74,70.74,70.74,70.74,0.0,0.0
2007-06-30,71.39,71.39,71.39,71.39,0.0,0.0
