Date,Open,High,Low,Settle,Volume,Open Interest
2006-04-30,72.03,72.49,70.7,71.95,89721.0,27490.0
2006-03-31,67.05,67.14,65.6,66.63,139335.0,232187.0
2006-02-28,62.25,63.25,61.79,63.01,92523.0,135848.0
2006-01-31,69.65,69.87,68.75,69.28,13880.0,56412.0
2005-12-31,61.73,62.75,61.18,62.7,3263.0,32730.0
2005-11-30,58.14,59.27,57.77,59.27,3743.0,22280.0
2005-10-31,61.22,61.22,61.22,61.22,1293.0,13103.0
2005-09-30,66.7,67.16,66.5,67.16,324.0,13833.0
2005-08-31,69.97,69.97,69.2,69.6,333.0,11363.0
2005-07-31,63.15,63.4,63.15,63.4,826.0,9115.0
2005-06-30,59.5,59.5,59.1,59.1,557.0,7354.0
2005-05-31,52.98,52.98,52.98,52.98,125.0,4845.0
2005-04-30,52.7,52.7,52.7,52.7,286.0,4511.0
2005-03-31,55.41,55.41,55.41,55.41,0.0,4014.0
2005-02-28,47.85,48.38,47.85,48.38,19.0,3351.0
2005-01-31,44.94,44.94,44.94,44.94,0.0,2790.0
2004-12-31,40.72,40.72,40.72,40.72,100.0,2495.0
2004-11-30,44.3,44.3,44.3,44.3,0.0,2309.0
2004-10-31,45.13,45.13,45.13,45.13,250.0,2423.0
2004-09-30,40.56,40.56,40.56,40.56,102.0,1971.0
2004-08-31,36.83,36.83,36.83,36.83,0.0,2159.0
2004-07-31,37.32,37.32,37.32,37.32,0.0,1840.0
2004-06-30,33.48,33.48,33.48,33.48,0.0,1815.0
2004-05-31,33.01,33.01,33.01,33.01,0.0,270.0
2004-04-30,30.45,30.45,30.45,30.45,0.0,270.0
2004-03-31,29.57,29.57,29.57,29.57,0.0,270.0
2004-02-29,28.33,28.33,28.33,28.33,0.0,270.0
2004-01-31,27.06,27.06,27.06,27.06,0.0,20.0
2003-12-31,26.74,26.74,26.74,26.74,0.0,0.0
2003-11-30,25.84,25.84,25.84,25.84,0.0,0.0
