Date,Open,High,Low,Settle,Volume,Open Interest
2010-11-30,82.24,82.75,80.59,81.51,160405.0,18493.0
2010-10-31,81.92,82.12,80.56,81.43,296748.0,365275.0
2010-09-30,79.19,81.12,78.84,80.95,179476.0,228613.0
2010-08-31,76.67,77.36,74.64,75.1,89914.0,195681.0
2010-07-31,79.84,80.6,78.45,80.51,50792.0,196261.0
2010-06-30,77.45,78.73,76.39,77.49,44813.0,203282.0
2010-05-31,78.97,79.57,77.13,78.24,51046.0,200634.0
2010-04-30,90.55,91.78,90.45,91.67,69787.0,202739.0
2010-03-31,84.21,85.58,84.1,85.51,20634.0,192299.0
2010-02-28,80.95,82.4,80.54,82.16,19159.0,194380.0
2010-01-31,78.4,79.05,77.05,77.53,24477.0,183514.0
2009-12-31,84.71,85.06,84.04,84.13,9499.0,150354.0
2009-11-30,84.29,86.12,83.32,85.46,8795.0,124840.0
2009-10-31,85.02,85.02,82.16,82.26,18538.0,112696.0
2009-09-30,73.15,76.1,72.16,75.99,11758.0,106088.0
2009-08-31,78.36,78.36,75.99,76.69,13179.0,98558.0
2009-07-31,77.5,78.56,76.01,78.41,14017.0,94349.0
2009-06-30,78.0,79.05,75.74,76.69,7650.0,83870.0
2009-05-31,72.15,73.1,72.1,72.7,14471.0,90081.0
2009-04-30,64.3,65.15,64.0,64.68,11881.0,76108.0
2009-03-31,64.9,65.42,63.24,64.92,9146.0,74699.0
2009-02-28,58.4,58.62,57.21,58.14,7230.0,77573.0
2009-01-31,60.46,61.6,60.05,60.16,4561.0,69285.0
2008-12-31,60.4,66.23,60.4,66.23,1128.0,60074.0
2008-11-30,72.51,74.2,71.25,73.44,7921.0,60480.0
2008-10-31,77.53,81.21,77.0,80.79,10211.0,61402.0
2008-09-30,101.51,105.63,100.0,105.11,4492.0,59449.0
2008-08-31,119.11,119.92,117.16,117.16,4405.0,66437.0
2008-07-31,123.6,124.98,121.02,122.07,7058.0,66137.0
2008-06-30,137.51,140.0,137.08,137.61,7199.0,65390.0
2008-05-31,123.0,125.59,122.68,123.74,4408.0,66292.0
2008-04-30,106.9,107.01,104.37,104.44,4235.0,62560.0
2008-03-31,96.0,97.42,93.0,93.9,6859.0,62871.0
2008-02-29,97.51,97.66,96.79,97.07,894.0,58397.0
2008-01-31,86.99,88.33,86.06,88.02,1627.0,61710.0
2007-12-31,86.1,86.27,85.0,85.5,1483.0,58028.0
2007-11-30,83.66,83.99,82.65,82.87,719.0,61346.0
2007-10-31,78.49,80.83,78.49,80.83,2477.0,57011.0
2007-09-30,72.5,72.8,71.74,71.74,4363.0,55199.0
2007-08-31,67.99,68.23,67.85,68.23,655.0,56151.0
2007-07-31,70.53,71.0,70.53,70.8,340.0,53595.0
2007-06-30,70.9,71.61,70.9,71.61,877.0,54328.0
2007-05-31,68.39,69.26,67.95,69.14,329.0,0.0
2007-04-30,70.0,70.0,70.0,70.0,136.0,0.0
2007-03-31,67.5,67.5,66.25,66.9,1816.0,0.0
2007-02-28,67.0,67.0,67.0,67.0,1.0,44393.0
2007-01-31,61.98,62.0,61.96,62.0,91.0,45357.0
2006-12-31,65.0,66.25,65.0,66.25,0.0,0.0
