Date,Open,High,Low,Settle,Volume,Open Interest
2008-02-29,99.98,101.32,98.4,100.74,194051.0,33268.0
2008-01-31,91.77,92.3,89.58,91.75,241095.0,376923.0
2007-12-31,96.0,96.5,94.55,95.78,58112.0,166417.0
2007-11-30,89.6,90.25,87.46,87.84,60570.0,105824.0
2007-10-31,87.35,91.51,86.7,91.19,19411.0,71331.0
2007-09-30,79.03,79.81,78.2,78.31,5382.0,45488.0
2007-08-31,70.48,71.11,70.48,71.0,1669.0,36534.0
2007-07-31,73.25,74.65,73.25,74.65,1312.0,30115.0
2007-06-30,71.65,71.96,71.65,71.96,1191.0,27924.0
2007-05-31,67.34,67.42,67.34,67.42,1064.0,17778.0
2007-04-30,70.91,70.91,70.91,70.91,914.0,16854.0
2007-03-31,69.94,69.94,69.94,69.94,4680.0,14852.0
2007-02-28,67.53,67.53,67.53,67.53,1081.0,11175.0
2007-01-31,62.55,63.26,62.55,63.26,903.0,12964.0
2006-12-31,67.31,67.31,67.31,67.31,534.0,16727.0
2006-11-30,69.81,69.81,69.81,69.81,1699.0,19097.0
2006-10-31,67.27,67.27,67.27,67.27,254.0,12815.0
2006-09-30,69.09,69.09,69.09,69.09,825.0,8688.0
2006-08-31,75.27,75.27,75.27,75.27,150.0,8067.0
2006-07-31,77.49,77.49,77.49,77.49,300.0,6239.0
2006-06-30,74.77,74.77,74.77,74.77,20.0,3554.0
2006-05-31,72.78,72.78,72.78,72.78,400.0,2750.0
2006-04-30,73.58,73.58,73.58,73.58,10.0,2427.0
2006-03-31,69.15,69.15,69.0,69.08,43.0,2421.0
2006-02-28,67.5,67.5,67.5,67.5,0.0,1937.0
2006-01-31,69.44,69.44,69.44,69.44,202.0,1889.0
2005-12-31,63.18,63.18,63.18,63.18,0.0,2786.0
2005-11-30,58.46,58.46,58.46,58.46,2500.0,2657.0
2005-10-31,58.82,58.82,58.82,58.82,66.0,2560.0
2005-09-30,63.57,63.57,63.57,63.57,100.0,2151.0
2005-08-31,64.5,64.75,64.5,64.75,1.0,351.0
