Date,Open,High,Low,Settle,Volume,Open Interest
2009-05-31,59.16,60.48,58.55,59.65,134714.0,19950.0
2009-04-30,50.79,51.94,50.21,51.12,234826.0,309929.0
2009-03-31,50.1,51.64,49.48,51.37,86080.0,191986.0
2009-02-28,47.95,48.55,46.27,48.05,54532.0,151931.0
2009-01-31,50.15,51.77,49.8,49.98,26701.0,116690.0
2008-12-31,47.67,53.7,46.36,53.16,15467.0,102742.0
2008-11-30,59.8,61.33,57.63,60.28,15321.0,100498.0
2008-10-31,68.0,72.14,67.16,71.73,19215.0,95931.0
2008-09-30,99.12,102.03,99.12,102.0,10220.0,61929.0
2008-08-31,119.37,120.15,116.99,117.43,2981.0,57749.0
2008-07-31,124.95,125.36,124.95,125.08,4597.0,53231.0
2008-06-30,143.21,143.21,139.99,141.1,1335.0,43865.0
2008-05-31,126.3,126.3,124.1,125.7,2005.0,35117.0
2008-04-30,108.76,108.76,107.29,107.29,1204.0,23896.0
2008-03-31,95.25,96.25,95.25,96.25,651.0,28424.0
2008-02-29,99.1,99.1,98.35,98.37,875.0,29673.0
2008-01-31,87.55,89.4,87.45,89.13,2135.0,28204.0
2007-12-31,88.48,88.48,88.48,88.48,667.0,30897.0
2007-11-30,84.5,84.55,83.61,83.61,1916.0,32321.0
2007-10-31,83.18,83.18,83.18,83.18,1097.0,24033.0
2007-09-30,73.78,73.78,73.78,73.78,1148.0,15600.0
2007-08-31,69.23,69.23,69.23,69.23,1424.0,15635.0
2007-07-31,71.95,71.95,71.95,71.95,258.0,15341.0
2007-06-30,72.62,72.62,72.49,72.49,405.0,17302.0
2007-05-31,69.93,69.93,69.93,69.93,594.0,15747.0
2007-04-30,71.29,71.29,71.29,71.29,30.0,14284.0
2007-03-31,69.15,69.15,69.15,69.15,3750.0,12680.0
2007-02-28,68.25,68.25,68.25,68.25,0.0,13549.0
2007-01-31,63.46,63.46,63.46,63.46,1040.0,11578.0
2006-12-31,67.24,67.24,67.24,67.24,201.0,8761.0
2006-11-30,69.61,69.61,69.61,69.61,150.0,6003.0
2006-10-31,67.15,67.15,67.15,67.15,1325.0,8196.0
2006-09-30,66.55,67.69,66.55,67.69,3.0,6674.0
2006-08-31,72.89,72.89,72.89,72.89,1250.0,5551.0
2006-07-31,74.93,74.93,74.93,74.93,3000.0,5898.0
2006-06-30,72.09,72.09,72.09,72.09,56.0,4773.0
2006-05-31,70.25,70.25,70.25,70.25,50.0,4335.0
2006-04-30,71.2,71.2,71.2,71.2,3650.0,2435.0
2006-03-31,67.71,67.71,67.71,67.71,150.0,725.0
2006-02-28,66.59,66.59,66.59,66.59,0.0,0.0
