Date,Open,High,Low,Settle,Volume,Open Interest
2010-06-30,77.35,78.1,76.53,77.21,124289.0,23357.0
2010-05-31,74.9,75.72,73.13,73.97,401812.0,381461.0
2010-04-30,87.54,88.57,87.16,88.36,185237.0,198581.0
2010-03-31,83.18,84.65,83.04,84.57,30616.0,106103.0
2010-02-28,79.23,81.05,79.16,80.71,10367.0,56503.0
2010-01-31,75.92,76.82,74.64,75.08,8133.0,42187.0
2009-12-31,82.8,82.8,82.05,82.1,3538.0,33134.0
2009-11-30,81.56,82.95,81.37,82.85,5271.0,29611.0
2009-10-31,83.13,83.13,80.32,80.46,4152.0,30329.0
2009-09-30,71.7,74.33,70.46,74.33,2183.0,29198.0
2009-08-31,75.55,75.55,74.42,75.09,1501.0,32086.0
2009-07-31,75.72,77.7,74.65,77.47,2308.0,30542.0
2009-06-30,76.57,76.57,74.31,75.14,1962.0,37484.0
2009-05-31,71.35,71.5,71.35,71.44,223.0,7759.0
2009-04-30,0.0,62.25,62.25,62.25,2361.0,7007.0
2009-03-31,0.0,62.34,62.34,62.34,49.0,7139.0
2009-02-28,0.0,56.12,56.12,56.12,1060.0,6773.0
2009-01-31,58.14,58.14,58.14,58.14,12.0,6181.0
2008-12-31,0.0,63.55,63.55,63.55,25.0,5816.0
2008-11-30,0.0,70.48,70.48,70.48,60.0,5354.0
2008-10-31,78.44,78.44,78.44,78.44,0.0,1914.0
2008-09-30,0.0,104.73,104.73,104.73,0.0,1794.0
2008-08-31,0.0,117.28,117.28,117.28,0.0,1537.0
2008-07-31,122.72,122.72,122.72,122.72,0.0,1519.0
2008-06-30,138.42,138.42,138.42,138.42,0.0,1288.0
2008-05-31,123.99,123.99,123.99,123.99,0.0,1298.0
2008-04-30,104.73,104.73,104.73,104.73,0.0,968.0
2008-03-31,94.11,94.11,94.11,94.11,0.0,958.0
2008-02-29,97.23,97.24,97.23,97.24,0.0,481.0
2008-01-31,88.0,88.0,88.0,88.0,0.0,400.0
2007-12-31,85.72,85.72,85.72,85.72,10.0,240.0
2007-11-30,82.78,82.78,82.78,82.78,0.0,220.0
2007-10-31,81.05,81.05,81.05,81.05,0.0,200.0
2007-09-30,72.14,72.14,72.14,72.14,0.0,200.0
2007-08-31,68.42,68.42,68.42,68.42,0.0,200.0
2007-07-31,71.04,71.04,71.04,71.04,0.0,200.0
2007-06-30,71.81,71.81,71.81,71.81,0.0,200.0
