Date,Open,High,Low,Settle,Volume,Open Interest
2011-07-31,98.11,99.02,96.64,98.14,138045.0,22731.0
2011-06-30,95.08,95.82,93.88,95.42,348790.0,311066.0
2011-05-31,101.21,103.9,100.23,103.27,54216.0,92006.0
2011-04-30,113.51,114.92,113.04,114.71,37180.0,78404.0
2011-03-31,105.9,108.09,105.9,107.99,18241.0,46555.0
2011-02-28,102.8,102.8,100.35,100.54,14913.0,42514.0
2011-01-31,96.4,98.18,95.76,98.05,27324.0,34159.0
2010-12-31,92.56,94.28,92.03,94.23,6981.0,24206.0
2010-11-30,87.28,87.28,86.2,86.23,2230.0,17685.0
2010-10-31,84.8,84.86,84.79,84.86,2893.0,13987.0
2010-09-30,85.0,85.0,84.97,84.97,2285.0,11323.0
2010-08-31,80.81,80.81,79.73,79.73,1105.0,8654.0
2010-07-31,0.0,83.81,83.81,83.81,737.0,7819.0
2010-06-30,0.0,79.79,79.79,79.79,471.0,7402.0
2010-05-31,0.0,80.91,80.91,80.91,377.0,6041.0
2010-04-30,0.0,93.13,93.13,93.13,102.0,3878.0
2010-03-31,0.0,86.17,86.17,86.17,2.0,3490.0
2010-02-28,0.0,83.46,83.46,83.46,4.0,2839.0
2010-01-31,0.0,79.9,79.9,79.9,60.0,2710.0
2009-12-31,0.0,86.17,86.17,86.17,0.0,2619.0
2009-11-30,0.0,87.73,87.73,87.73,0.0,2659.0
2009-10-31,83.87,83.87,83.87,83.87,85.0,2547.0
2009-09-30,0.0,77.42,77.42,77.42,3.0,2399.0
2009-08-31,0.0,77.97,77.97,77.97,0.0,1830.0
2009-07-31,0.0,79.79,79.79,79.79,0.0,1841.0
2009-06-30,0.0,78.45,78.45,78.45,0.0,1836.0
2009-05-31,74.51,74.51,74.51,74.51,0.0,1777.0
2009-04-30,0.0,67.23,67.23,67.23,0.0,1780.0
2009-03-31,0.0,67.79,67.79,67.79,17.0,1715.0
2009-02-28,0.0,61.19,61.19,61.19,0.0,1699.0
2009-01-31,62.44,62.44,62.44,62.44,0.0,1637.0
2008-12-31,0.0,68.97,68.97,68.97,0.0,1645.0
2008-11-30,0.0,77.06,77.06,77.06,0.0,1644.0
2008-10-31,83.74,83.74,83.74,83.74,600.0,772.0
2008-09-30,0.0,105.35,105.35,105.35,0.0,186.0
2008-08-31,0.0,117.0,117.0,117.0,0.0,186.0
2008-07-31,120.81,120.81,120.81,120.81,0.0,87.0
2008-06-30,136.57,136.57,136.57,136.57,0.0,68.0
2008-05-31,123.79,123.79,123.79,123.79,0.0,22.0
2008-04-30,103.99,103.99,103.99,103.99,0.0,22.0
2008-03-31,93.69,93.69,93.69,93.69,0.0,22.0
2008-02-29,96.99,96.99,96.99,96.99,0.0,41.0
2008-01-31,88.18,88.18,88.18,88.18,0.0,41.0
2007-12-31,85.39,85.39,85.39,85.39,10.0,31.0
2007-11-30,82.97,82.97,82.97,82.97,0.0,21.0
2007-10-31,80.65,80.65,80.65,80.65,0.0,1.0
2007-09-30,71.4,71.4,71.4,71.4,0.0,0.0
2007-08-31,68.11,68.11,68.11,68.11,0.0,0.0
2007-07-31,70.68,70.68,70.68,70.68,0.0,0.0
2007-06-30,71.27,71.27,71.27,71.27,0.0,0.0
