Date,Open,High,Low,Settle,Volume,Open Interest
2014-01-31,94.0,95.23,93.43,94.99,35625.0,20052.0
2013-12-31,99.25,99.39,98.15,98.42,127689.0,267603.0
2013-11-30,92.73,94.19,92.39,93.01,31733.0,120654.0
2013-10-31,96.92,97.24,96.32,96.66,41888.0,87878.0
2013-09-30,99.71,100.51,98.96,100.16,13424.0,58734.0
2013-08-31,102.3,103.48,101.69,102.71,11968.0,47274.0
2013-07-31,97.99,99.2,97.76,99.14,10006.0,41343.0
2013-06-30,93.34,93.93,92.82,92.93,3477.0,29046.0
2013-05-31,91.48,91.84,90.3,90.41,2377.0,24717.0
2013-04-30,91.88,92.23,90.97,91.24,1517.0,25253.0
2013-03-31,94.34,94.91,94.33,94.9,3468.0,22079.0
2013-02-28,92.52,92.55,91.91,91.91,1270.0,19312.0
2013-01-31,96.09,96.42,96.09,96.45,3309.0,16057.0
2012-12-31,0.0,0.0,0.0,93.02,321.0,12354.0
2012-11-30,0.0,0.0,0.0,91.6,235.0,12082.0
2012-10-31,0.0,0.0,0.0,89.17,619.0,9466.0
2012-09-30,0.0,0.0,0.0,92.82,103.0,9016.0
2012-08-31,0.0,0.0,0.0,95.69,356.0,7200.0
2012-07-31,0.0,0.0,0.0,89.96,30.0,6637.0
2012-06-30,85.3,85.3,85.3,88.22,66.0,4454.0
2012-05-31,0.0,0.0,0.0,87.59,33.0,4217.0
2012-04-30,0.0,0.0,0.0,101.31,2.0,4247.0
2012-03-31,0.0,0.0,0.0,101.28,21.0,3410.0
2012-02-29,0.0,0.0,0.0,101.93,400.0,1798.0
2012-01-31,0.0,0.0,0.0,96.74,2.0,1489.0
2011-12-31,0.0,0.0,0.0,94.1,0.0,1108.0
2011-11-30,0.0,92.83,0.0,92.8,0.0,1104.0
2011-10-31,0.0,0.0,0.0,90.39,0.0,1000.0
2011-08-31,0.0,90.74,90.74,90.74,0.0,424.0
2011-07-31,0.0,102.19,102.19,102.19,0.0,413.0
2011-06-30,0.0,100.94,100.94,100.94,11.0,303.0
2011-05-31,0.0,102.67,102.67,102.67,0.0,302.0
2011-04-30,0.0,108.03,108.03,108.03,0.0,302.0
2011-03-31,0.0,102.49,102.49,102.49,0.0,173.0
2011-02-28,0.0,99.24,99.24,99.24,0.0,153.0
2011-01-31,0.0,98.78,98.78,98.78,0.0,153.0
2010-12-31,0.0,92.5,92.5,92.5,0.0,153.0
2010-11-30,0.0,87.77,87.76,87.76,0.0,153.0
2010-10-31,0.0,87.45,87.45,87.45,0.0,153.0
2010-09-30,0.0,88.7,88.7,88.7,0.0,153.0
2010-08-31,0.0,84.81,84.81,84.81,0.0,153.0
2010-07-31,0.0,86.5,86.5,86.5,0.0,153.0
2010-06-30,0.0,82.85,82.85,82.85,0.0,153.0
2010-05-31,0.0,84.89,84.89,84.89,0.0,153.0
2010-04-30,0.0,94.34,94.34,94.34,0.0,153.0
2010-03-31,0.0,87.39,87.39,87.39,0.0,153.0
2010-02-28,0.0,86.15,86.15,86.15,0.0,153.0
2010-01-31,0.0,84.86,84.86,84.86,0.0,153.0
2009-12-31,0.0,90.39,90.39,90.39,0.0,153.0
2009-11-30,0.0,92.5,92.5,92.5,0.0,153.0
2009-10-31,88.24,88.24,88.24,88.24,0.0,3.0
2009-09-30,0.0,82.26,82.26,82.26,0.0,3.0
2009-08-31,0.0,82.54,82.54,82.54,0.0,3.0
2009-07-31,0.0,84.89,84.89,84.89,0.0,3.0
2009-06-30,0.0,82.82,82.82,82.82,0.0,3.0
2009-05-31,78.41,78.41,78.41,78.41,0.0,0.0
2009-04-30,0.0,71.22,71.22,71.22,0.0,0.0
2009-03-31,0.0,73.5,73.5,73.5,0.0,0.0
2009-02-28,0.0,68.29,68.29,68.29,0.0,0.0
2009-01-31,67.48,67.48,67.48,67.48,0.0,0.0
2008-12-31,0.0,73.51,73.51,73.51,0.0,0.0
2008-11-30,0.0,84.17,84.17,84.17,0.0,0.0
