Date,Open,High,Low,Settle,Volume,Open Interest
2007-01-31,52.55,53.4,50.8,51.13,118596.0,28361.0
2006-12-31,60.2,61.2,59.9,61.05,105641.0,291638.0
2006-11-30,64.25,65.3,64.1,64.62,97874.0,118810.0
2006-10-31,61.2,62.0,60.35,61.9,24053.0,53256.0
2006-09-30,65.0,66.0,64.52,65.83,7068.0,31837.0
2006-08-31,73.25,73.61,73.05,73.61,2530.0,21258.0
2006-07-31,76.9,77.85,76.9,77.85,2942.0,21577.0
2006-06-30,76.46,76.46,76.46,76.46,383.0,16781.0
2006-05-31,73.9,74.34,73.75,74.34,469.0,13888.0
2006-04-30,75.47,75.47,75.47,75.47,132.0,10714.0
2006-03-31,69.8,69.8,69.8,69.8,942.0,8261.0
2006-02-28,67.28,67.28,67.28,67.28,547.0,5166.0
2006-01-31,70.74,70.74,70.74,70.74,91.0,5148.0
2005-12-31,64.13,64.13,64.13,64.13,17.0,4308.0
2005-11-30,60.05,60.05,60.05,60.05,59.0,4247.0
2005-10-31,60.77,60.77,60.77,60.77,154.0,4139.0
2005-09-30,65.96,65.96,65.96,65.96,68.0,3219.0
2005-08-31,67.55,67.55,67.55,67.55,25.0,3070.0
2005-07-31,62.39,62.39,62.39,62.39,5.0,2776.0
2005-06-30,58.3,58.3,58.3,58.3,0.0,2351.0
2005-05-31,51.93,51.93,51.93,51.93,0.0,1774.0
2005-04-30,51.37,51.37,51.37,51.37,150.0,1720.0
2005-03-31,53.51,53.51,53.51,53.51,0.0,1570.0
2005-02-28,45.7,45.7,45.7,45.7,0.0,1235.0
2005-01-31,43.07,43.07,43.07,43.07,0.0,1235.0
2004-12-31,39.71,39.71,39.71,39.71,0.0,1167.0
2004-11-30,42.5,42.5,42.5,42.5,0.0,1110.0
2004-10-31,43.04,43.04,43.04,43.04,0.0,1020.0
2004-09-30,38.33,38.33,38.33,38.33,0.0,175.0
2004-08-31,35.42,35.42,35.42,35.42,0.0,150.0
