Date,Open,High,Low,Settle,Volume,Open Interest
2014-08-31,94.7,96.47,94.7,96.07,22888.0,15237.0
2014-07-31,99.47,99.85,97.6,98.17,335785.0,308055.0
2014-06-30,105.02,105.05,104.07,104.73,90781.0,204465.0
2014-05-31,101.67,101.68,100.67,101.03,31722.0,138862.0
2014-04-30,98.24,98.24,97.01,97.39,33452.0,107875.0
2014-03-31,97.82,98.21,97.43,97.99,14288.0,85886.0
2014-02-28,97.29,98.01,97.21,97.91,8944.0,78415.0
2014-01-31,92.9,92.9,91.92,92.0,10308.0,65032.0
2013-12-31,95.02,95.02,94.45,94.76,6235.0,52457.0
2013-11-30,91.81,92.8,91.69,92.08,3347.0,46948.0
2013-10-31,93.66,93.73,93.05,93.34,7872.0,49892.0
2013-09-30,93.2,94.26,93.2,94.26,2706.0,49315.0
2013-08-31,95.22,95.93,95.21,95.39,3486.0,51260.0
2013-07-31,92.9,93.87,92.69,93.9,2587.0,41149.0
2013-06-30,0.0,0.0,89.88,89.32,1172.0,33478.0
2013-05-31,0.0,0.0,0.0,88.29,1371.0,31811.0
2013-04-30,0.0,0.0,0.0,89.07,775.0,28787.0
2013-03-31,0.0,0.0,0.0,92.23,497.0,28195.0
2013-02-28,90.5,90.5,90.5,89.93,79.0,27407.0
2013-01-31,0.0,0.0,0.0,93.59,137.0,25219.0
2012-12-31,0.0,0.0,0.0,91.94,316.0,22628.0
2012-11-30,90.0,90.0,90.0,90.66,41.0,19816.0
2012-10-31,0.0,0.0,0.0,88.08,8.0,17650.0
2012-09-30,0.0,0.0,0.0,91.15,119.0,16193.0
2012-08-31,0.0,0.0,0.0,93.38,100.0,14562.0
2012-07-31,0.0,0.0,0.0,89.11,0.0,14425.0
2012-06-30,85.1,85.1,85.1,87.57,6.0,11302.0
2012-05-31,0.0,0.0,0.0,86.76,20.0,6244.0
2012-04-30,0.0,0.0,0.0,97.95,0.0,4358.0
2012-03-31,0.0,0.0,0.0,98.3,0.0,1542.0
2012-02-29,0.0,0.0,0.0,98.65,0.0,1558.0
2012-01-31,0.0,95.44,0.0,94.35,0.0,1165.0
2011-12-31,0.0,0.0,0.0,92.49,0.0,1019.0
2011-11-30,0.0,0.0,0.0,91.15,0.0,1019.0
2011-10-31,0.0,0.0,0.0,89.98,0.0,939.0
2011-08-31,0.0,91.02,91.02,91.02,0.0,538.0
2011-07-31,0.0,102.09,102.09,102.09,0.0,537.0
2011-06-30,0.0,100.61,100.61,100.61,11.0,37.0
2011-05-31,0.0,101.86,101.86,101.86,0.0,37.0
2011-04-30,0.0,106.88,106.88,106.88,0.0,33.0
2011-03-31,0.0,101.7,101.7,101.7,0.0,23.0
2011-02-28,0.0,99.27,99.27,99.27,0.0,3.0
2011-01-31,0.0,98.41,98.41,98.41,0.0,3.0
2010-12-31,0.0,92.34,92.34,92.34,0.0,3.0
2010-11-30,0.0,87.78,87.77,87.77,0.0,3.0
2010-10-31,0.0,87.63,87.63,87.63,0.0,3.0
2010-09-30,0.0,89.23,89.23,89.23,0.0,3.0
2010-08-31,0.0,85.43,85.43,85.43,0.0,13.0
2010-07-31,0.0,87.04,87.04,87.04,0.0,6.0
2010-06-30,0.0,83.52,83.52,83.52,0.0,3.0
2010-05-31,0.0,85.74,85.74,85.74,0.0,3.0
2010-04-30,0.0,94.6,94.6,94.6,0.0,3.0
2010-03-31,0.0,87.66,87.66,87.66,0.0,3.0
2010-02-28,0.0,86.81,86.81,86.81,0.0,3.0
2010-01-31,0.0,85.98,85.98,85.98,0.0,3.0
2009-12-31,0.0,91.48,91.48,91.48,0.0,3.0
2009-11-30,0.0,93.69,93.69,93.69,0.0,3.0
2009-10-31,0.0,89.36,89.36,89.36,0.0,3.0
2009-09-30,0.0,83.52,83.52,83.52,0.0,3.0
2009-08-31,0.0,83.78,83.78,83.78,0.0,3.0
2009-07-31,0.0,86.24,86.24,86.24,0.0,0.0
2009-06-30,0.0,83.95,83.95,83.95,0.0,0.0
2009-05-31,79.34,79.34,79.34,79.34,0.0,0.0
2009-04-30,0.0,72.13,72.13,72.13,0.0,0.0
2009-03-31,0.0,74.75,74.75,74.75,0.0,0.0
2009-02-28,0.0,69.72,69.72,69.72,0.0,0.0
2009-01-31,68.48,68.48,68.48,68.48,0.0,0.0
2008-12-31,0.0,74.22,74.22,74.22,0.0,0.0
2008-11-30,0.0,85.15,85.15,85.15,0.0,0.0
