Date,Open,High,Low,Settle,Volume,Open Interest
2006-03-31,60.41,61.0,59.6,60.57,77265.0,20249.0
2006-02-28,60.9,61.8,60.3,61.41,133720.0,244374.0
2006-01-31,69.15,69.4,68.1,68.74,79450.0,134980.0
2005-12-31,61.37,62.4,60.84,62.35,8303.0,51820.0
2005-11-30,57.92,59.05,57.54,59.01,8943.0,27454.0
2005-10-31,61.8,61.8,61.04,61.16,2751.0,15375.0
2005-09-30,66.66,67.14,66.3,67.14,2666.0,14677.0
2005-08-31,70.05,70.15,69.15,69.77,1176.0,11888.0
2005-07-31,63.3,63.47,63.3,63.47,1218.0,10022.0
2005-06-30,59.38,59.38,59.0,59.19,382.0,7153.0
2005-05-31,52.55,53.11,52.55,53.11,164.0,8268.0
2005-04-30,52.82,52.82,52.82,52.82,173.0,7273.0
2005-03-31,55.6,55.6,55.6,55.6,100.0,7891.0
2005-02-28,48.73,48.73,48.73,48.73,100.0,5575.0
2005-01-31,45.2,45.2,45.2,45.2,275.0,4559.0
2004-12-31,40.87,40.87,40.87,40.87,0.0,4902.0
2004-11-30,44.65,44.7,44.57,44.57,125.0,4290.0
2004-10-31,45.42,45.42,45.42,45.42,0.0,3007.0
2004-09-30,40.89,40.89,40.89,40.89,200.0,1849.0
2004-08-31,37.04,37.04,37.04,37.04,0.0,1042.0
2004-07-31,37.49,37.49,37.49,37.49,0.0,979.0
2004-06-30,33.6,33.6,33.6,33.6,100.0,1364.0
2004-05-31,33.18,33.18,33.18,33.18,0.0,1312.0
2004-04-30,30.62,30.62,30.62,30.62,0.0,1085.0
2004-03-31,29.65,29.65,29.65,29.65,0.0,155.0
2004-02-29,28.41,28.41,28.41,28.41,0.0,30.0
2004-01-31,27.11,27.11,27.11,27.11,0.0,30.0
2003-12-31,26.78,26.78,26.78,26.78,0.0,0.0
2003-11-30,25.84,25.84,25.84,25.84,0.0,0.0
