Date,Open,High,Low,Settle,Volume,Open Interest
2008-06-30,132.06,136.8,131.19,134.62,194147.0,21928.0
2008-05-31,126.59,128.3,124.67,127.35,424268.0,370883.0
2008-04-30,114.56,115.93,112.58,112.73,86168.0,139263.0
2008-03-31,103.09,105.44,99.27,100.56,29500.0,81173.0
2008-02-29,101.29,101.47,100.32,100.64,11799.0,44777.0
2008-01-31,90.06,91.48,89.07,91.1,3788.0,32677.0
2007-12-31,93.9,93.9,92.74,93.45,3190.0,24897.0
2007-11-30,86.64,87.72,86.2,86.39,1980.0,20448.0
2007-10-31,85.95,88.16,85.95,88.16,1958.0,17101.0
2007-09-30,77.19,77.75,76.55,76.55,6272.0,16625.0
2007-08-31,70.29,70.29,70.29,70.29,59.0,16786.0
2007-07-31,73.56,73.56,73.56,73.56,6525.0,13447.0
2007-06-30,72.4,72.4,72.4,72.4,291.0,16627.0
2007-05-31,69.53,69.53,69.53,69.53,897.0,14446.0
2007-04-30,71.49,71.49,71.49,71.49,200.0,10539.0
2007-03-31,70.08,70.08,70.08,70.08,300.0,5359.0
2007-02-28,68.0,68.0,68.0,68.0,295.0,4520.0
2007-01-31,63.52,63.52,63.52,63.52,975.0,4209.0
2006-12-31,67.6,67.6,67.6,67.6,100.0,4550.0
2006-11-30,70.04,70.04,70.04,70.04,155.0,3950.0
2006-10-31,67.58,67.58,67.58,67.58,0.0,4515.0
2006-09-30,68.94,68.94,68.94,68.94,200.0,4390.0
2006-08-31,74.76,74.76,74.76,74.76,2000.0,3971.0
2006-07-31,76.76,76.76,76.76,76.76,1100.0,2671.0
2006-06-30,73.91,73.91,73.91,73.91,0.0,2465.0
2006-05-31,71.91,71.91,71.91,71.91,500.0,1565.0
2006-04-30,72.76,72.76,72.76,72.76,150.0,75.0
2006-03-31,68.66,68.66,68.66,68.66,150.0,75.0
2006-02-28,67.31,67.31,67.31,67.31,0.0,0.0
