Date,Value
2014-10-31,80.53
2014-10-30,81.06
2014-10-29,82.25
2014-10-28,81.36
2014-10-27,81.26
2014-10-24,81.27
2014-10-23,82.81
2014-10-22,80.52
2014-10-21,83.25
2014-10-20,82.76
2014-10-17,82.8
2014-10-16,82.33
2014-10-15,81.82
2014-10-14,81.72
2014-10-13,85.73
2014-10-10,85.87
2014-10-09,85.76
2014-10-08,87.29
2014-10-07,88.89
2014-10-06,90.33
2014-10-03,89.76
2014-10-02,91.02
2014-10-01,90.74
2014-09-30,91.17
